Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene
8,77433039,77433777,chr8-77433039-77433777,Stable,Stable,Opening,25,Ednra,229254,,,,,,
12,65194002,65194503,chr12-65194002-65194503,Stable,Stable,Opening,25,Mis18bp1,-61268,,,,,,
11,101687199,101688120,chr11-101687199-101688120,Stable,Stable,Opening,25,Brca1,-198435,,,,,,
3,98056839,98057447,chr3-98056839-98057447,Stable,Stable,Opening,25,Gm9771,132519,,,,,,
19,5845302,5845803,chr19-5845302-5845803,Stable,Stable,Opening,25,Cdca5,239180,,,,,,
7,49608666,49609167,chr7-49608666-49609167,Stable,Stable,Opening,25,Dbx1,22332,,,,,,
17,35903543,35904044,chr17-35903543-35904044,Opening,Stable,Opening,7,Mdc1,-62028,,,Tubb5,-69622,,
17,71691523,71692024,chr17-71691523-71692024,Stable,Stable,Opening,25,Ndc80,-195423,,,,,,
15,37461866,37462367,chr15-37461866-37462367,Stable,Stable,Opening,25,Ncald,-95691,,,,,,
16,22389006,22389507,chr16-22389006-22389507,Stable,Stable,Opening,25,Tra2b,-144457,,,,,,
12,73449057,73449558,chr12-73449057-73449558,Stable,Stable,Opening,25,Prkch,135238,,,,,,
10,37337183,37337684,chr10-37337183-37337684,Stable,Stable,Opening,25,Marcks,-203808,,,,,,
4,81429623,81430124,chr4-81429623-81430124,Stable,Stable,Opening,25,Mpdz,-151123,,,,,,
4,62870571,62871072,chr4-62870571-62871072,Stable,Stable,Opening,25,Zfp618,94501,,,,,,
1,5015263,5015764,chr1-5015263-5015764,Stable,Opening,Opening,19,Gm6104,-135214,,,,,,
12,116515662,116516163,chr12-116515662-116516163,Stable,Stable,Opening,25,Ncapg2,-110260,,,,,,
11,69382621,69383122,chr11-69382621-69383122,Stable,Stable,Opening,25,Chd3,-39348,,,,,,
7,79881008,79881509,chr7-79881008-79881509,Stable,Stable,Opening,25,Ticrr,-220812,,,,,,
6,115897065,115897566,chr6-115897065-115897566,Stable,Stable,Opening,25,Cand2,-122527,,,,,,
5,149143934,149144435,chr5-149143934-149144435,Stable,Opening,Opening,19,Hmgb1,-97232,,,,,,
9,83922017,83922518,chr9-83922017-83922518,Stable,Stable,Opening,25,Ttk,-87328,,,,,,
5,127282759,127283260,chr5-127282759-127283260,Stable,Stable,Opening,25,Tmem132c,-40951,,,,,,
11,29074415,29074916,chr11-29074415-29074916,Stable,Opening,Opening,19,Efemp1,-221211,,,,,,
12,73774811,73775312,chr12-73774811-73775312,Stable,Stable,Opening,25,Prkch,-190015,,,,,,
17,83148229,83148902,chr17-83148229-83148902,Stable,Stable,Opening,25,Eml4,202029,,,,,,
12,109798741,109799839,chr12-109798741-109799839,Stable,Stable,Opening,25,Rtl1,-209548,,,,,,
7,38230234,38230735,chr7-38230234-38230735,Stable,Stable,Opening,25,Ccne1,-132250,,,,,,
4,133484176,133484677,chr4-133484176-133484677,Opening,Stable,Opening,7,Sytl1,-231086,,,,,,
1,180507193,180507826,chr1-180507193-180507826,Stable,Stable,Opening,25,Parp1,61098,,,,,,
3,98033013,98033514,chr3-98033013-98033514,Stable,Stable,Opening,25,Gm9771,156452,,,,,,
10,68156724,68157225,chr10-68156724-68157225,Stable,Stable,Opening,25,Rtkn2,-177154,,,,,,
12,73462083,73462584,chr12-73462083-73462584,Stable,Stable,Opening,25,Prkch,122212,,,,,,
14,55729980,55730773,chr14-55729980-55730773,Stable,Stable,Opening,25,Nynrin,123237,,,,,,
11,117989814,117990315,chr11-117989814-117990315,Stable,Stable,Opening,25,Birc5,-140563,,,Tk1,-174288,,
9,36865372,36865873,chr9-36865372-36865873,Stable,Opening,Opening,19,Chek1,-156890,,,,,,
2,140890624,140891125,chr2-140890624-140891125,Stable,Opening,Opening,19,Flrt3,-239710,,,,,,
3,98226863,98227364,chr3-98226863-98227364,Stable,Stable,Opening,25,Gm9771,-36897,,,,,,
12,11340385,11340886,chr12-11340385-11340886,Stable,Opening,Opening,19,Gen1,-101465,,,,,,
15,34336290,34336791,chr15-34336290-34336791,Stable,Stable,Opening,25,Pop1,158513,,,,,,
10,4152376,4152877,chr10-4152376-4152877,Stable,Stable,Opening,25,Akap12,113503,,,,,,
4,140656470,140656971,chr4-140656470-140656971,Stable,Stable,Opening,25,Arhgef10l,-141985,,,,,,
7,110787215,110787716,chr7-110787215-110787716,Stable,Opening,Opening,19,Mrvi1,80550,,,,,,
1,90834708,90835209,chr1-90834708-90835209,Stable,Stable,Opening,25,Col6a3,-68785,,,,,,
8,8602546,8603047,chr8-8602546-8603047,Stable,Stable,Opening,25,Arglu1,62028,,,,,,
7,49562787,49563288,chr7-49562787-49563288,Stable,Stable,Opening,25,Dbx1,68211,,,,,,
8,104370024,104370525,chr8-104370024-104370525,Stable,Stable,Opening,25,Cklf,-119163,,,,,,
11,103051268,103051769,chr11-103051268-103051769,Stable,Stable,Opening,25,Kif18b,-145739,,,,,,
9,21752326,21752827,chr9-21752326-21752827,Stable,Stable,Opening,25,Spc24,2615,,,,,,
4,81430773,81431274,chr4-81430773-81431274,Stable,Stable,Opening,25,Mpdz,-152273,,,,,,
6,49282082,49282583,chr6-49282082-49282583,Stable,Opening,Opening,19,Igf2bp3,-196859,,,,,,
1,191292263,191292764,chr1-191292263-191292764,Stable,Stable,Opening,25,Nsl1,-229251,,,Dtl,244592,,
6,4708935,4709436,chr6-4708935-4709436,Stable,Stable,Opening,25,Peg10,37870,,,,,,
3,87115991,87116492,chr3-87115991-87116492,Stable,Stable,Opening,25,Cd1d1,-120157,,,,,,
13,89637081,89637582,chr13-89637081-89637582,Stable,Stable,Opening,25,Vcan,17730,,,,,,
2,157705177,157705813,chr2-157705177-157705813,Stable,Stable,Opening,25,Nnat,-145099,,,,,,
11,118012544,118013045,chr11-118012544-118013045,Stable,Stable,Opening,25,Birc5,-163293,,,Tk1,-197018,,
5,24475511,24476012,chr5-24475511-24476012,Stable,Stable,Opening,25,Wdr86,235726,,,,,,
10,67898902,67899592,chr10-67898902-67899592,Stable,Stable,Opening,25,Rtkn2,79978,,,,,,
2,35271722,35272223,chr2-35271722-35272223,Stable,Stable,Opening,25,Cntrl,-162230,,,,,,
7,49762597,49763098,chr7-49762597-49763098,Stable,Stable,Opening,25,Dbx1,-131098,,,,,,
11,16794920,16795421,chr11-16794920-16795421,Stable,Stable,Opening,25,Egfr,-42717,,,,,,
17,12832226,12832727,chr17-12832226-12832727,Stable,Stable,Opening,25,Acat2,110163,,,Igf2r,-149820,,
1,31178270,31178771,chr1-31178270-31178771,Stable,Stable,Opening,25,Ptp4a1,-237968,,,,,,
14,56359110,56359611,chr14-56359110-56359611,Stable,Stable,Opening,25,Cenpj,167150,,,,,,
11,90355257,90355758,chr11-90355257-90355758,Stable,Stable,Opening,25,Mmd,-105801,,,,,,
8,22039629,22040130,chr8-22039629-22040130,Stable,Stable,Opening,25,Ckap2,128030,,,,,,
17,68089742,68090243,chr17-68089742-68090243,Stable,Stable,Opening,25,Arhgap28,-247029,,,,,,
11,60707646,60708147,chr11-60707646-60708147,Stable,Stable,Opening,25,Shmt1,79957,,,,,,
2,51001490,51001991,chr2-51001490-51001991,Stable,Stable,Opening,25,Rnd3,128447,,,,,,
12,71416913,71417414,chr12-71416913-71417414,Stable,Stable,Opening,25,Dact1,-107029,,,,,,
4,86683648,86684149,chr4-86683648-86684149,Stable,Stable,Opening,25,Haus6,-104793,,,,,,
8,18724639,18725140,chr8-18724639-18725140,Stable,Stable,Opening,25,Angpt2,-34376,,,,,,
2,3218195,3218696,chr2-3218195-3218696,Stable,Stable,Opening,25,Suv39h2,237119,,,,,,
17,56026298,56026799,chr17-56026298-56026799,Stable,Stable,Opening,25,Chaf1a,13640,,,,,,
1,139430470,139430971,chr1-139430470-139430971,Stable,Stable,Opening,25,Aspm,23801,,,,,,
15,96768496,96768997,chr15-96768496-96768997,Stable,Stable,Opening,25,Slc38a4,225823,,,,,,
11,28954856,28955357,chr11-28954856-28955357,Stable,Stable,Opening,25,Efemp1,-101652,,,,,,
10,87922483,87922984,chr10-87922483-87922984,Stable,Opening,Opening,19,Parpbp,168448,,,,,,
10,127492026,127492527,chr10-127492026-127492527,Stable,Stable,Opening,25,Gli1,-162144,,,,,,
2,164521706,164522207,chr2-164521706-164522207,Stable,Stable,Opening,25,Ube2c,247691,,,,,,
4,86712665,86713166,chr4-86712665-86713166,Stable,Stable,Opening,25,Haus6,-133810,,,,,,
5,49990908,49991409,chr5-49990908-49991409,Stable,Stable,Opening,25,Adgra3,-30952,,,,,,
1,136698419,136698920,chr1-136698419-136698920,Stable,Stable,Opening,25,Kif14,-232076,,,,,,
2,69401119,69401620,chr2-69401119-69401620,Stable,Stable,Opening,25,Spc25,-207224,,,,,,
11,94913284,94914058,chr11-94913284-94914058,Stable,Stable,Opening,25,Gm11541,-218786,,,,,,
11,16935752,16936253,chr11-16935752-16936253,Stable,Stable,Opening,25,Egfr,-183549,,,,,,
14,67941027,67941528,chr14-67941027-67941528,Stable,Stable,Opening,25,Nefl,142335,,,,,,
5,110142337,110142838,chr5-110142337-110142838,Stable,Stable,Opening,25,Pole,143468,,,,,,
3,87144451,87144952,chr3-87144451-87144952,Stable,Stable,Opening,25,Cd1d1,-148617,,,,,,
18,56737279,56737780,chr18-56737279-56737780,Stable,Stable,Opening,25,Lmnb1,-29466,,,,,,
8,8453845,8454346,chr8-8453845-8454346,Stable,Stable,Opening,25,Arglu1,210729,,,,,,
7,80166687,80167188,chr7-80166687-80167188,Stable,Stable,Opening,25,Prc1,127262,,,,,,
5,123694386,123694887,chr5-123694386-123694887,Stable,Stable,Opening,25,Kntc1,54829,,,,,,
6,88939399,88939900,chr6-88939399-88939900,Stable,Stable,Opening,25,Mcm2,-55925,,,,,,
10,61751792,61752293,chr10-61751792-61752293,Stable,Stable,Opening,25,H2afy2,-13127,,,,,,
6,125291293,125291794,chr6-125291293-125291794,Stable,Stable,Opening,25,Ncapd2,-123286,,,,,,
7,79336471,79336972,chr7-79336471-79336972,Stable,Stable,Opening,25,Fanci,54957,,,,,,
3,135300934,135301435,chr3-135300934-135301435,Stable,Opening,Opening,19,Cenpe,-88397,,,,,,
12,69214908,69215584,chr12-69214908-69215584,Stable,Stable,Opening,25,Pole2,-13135,,,Lrr1,-46094,,
8,11463697,11464198,chr8-11463697-11464198,Stable,Stable,Opening,25,Ankrd10,147385,,,,,,
17,29057896,29058397,chr17-29057896-29058397,Stable,Stable,Opening,25,Srsf3,-25268,,,,,,
7,82664573,82665074,chr7-82664573-82665074,Stable,Opening,Opening,19,Mex3b,202259,,,,,,
11,64468726,64469227,chr11-64468726-64469227,Stable,Stable,Opening,25,Hs3st3a1,-33394,,,,,,
10,91128637,91129138,chr10-91128637-91129138,Stable,Stable,Opening,25,Tmpo,18433,,,,,,
19,38778726,38779227,chr19-38778726-38779227,Stable,Stable,Opening,25,Hells,151688,,,,,,
3,107706027,107706528,chr3-107706027-107706528,Stable,Stable,Opening,25,Alx3,-110996,,,,,,
16,23159699,23160200,chr16-23159699-23160200,Stable,Stable,Opening,25,Rfc4,-45756,,,Eif4a2,-52255,,
10,81452519,81453020,chr10-81452519-81453020,Stable,Stable,Opening,25,Tle2,121541,,,,,,
3,82124507,82125008,chr3-82124507-82125008,Stable,Stable,Opening,25,Gucy1a1,-32080,,,Gucy1b1,-92501,,
14,46636352,46636853,chr14-46636352-46636853,Stable,Stable,Opening,25,Cdkn3,123688,,,,,,
8,11382310,11382811,chr8-11382310-11382811,Opening,Stable,Opening,7,Ankrd10,228772,,,,,,
13,73881986,73882487,chr13-73881986-73882487,Stable,Stable,Opening,25,Trip13,28860,,,Slc12a7,-148892,Cep72,154013
8,31301213,31301714,chr8-31301213-31301714,Stable,Stable,Opening,25,Rnf122,-189393,,,,,,
4,81052696,81053197,chr4-81052696-81053197,Stable,Stable,Opening,25,Mpdz,225303,,,,,,
17,21723295,21723796,chr17-21723295-21723796,Stable,Stable,Opening,25,Zfp820,93089,,,,,,
10,90941954,90942455,chr10-90941954-90942455,Stable,Stable,Opening,25,Tmpo,205116,,,,,,
15,38919672,38920173,chr15-38919672-38920173,Stable,Stable,Opening,25,Cthrc1,156759,,,,,,
5,135161098,135161599,chr5-135161098-135161599,Stable,Stable,Opening,25,Abhd11,-151946,,,,,,
7,13294094,13294595,chr7-13294094-13294595,Stable,Stable,Opening,25,Lig1,-16811,,,,,,
18,74011169,74011754,chr18-74011169-74011754,Stable,Stable,Opening,25,Ska1,183545,,,,,,
10,6032400,6032901,chr10-6032400-6032901,Stable,Stable,Opening,25,Fbxo5,-233240,,,,,,
7,12787321,12787822,chr7-12787321-12787822,Stable,Opening,Opening,19,Ube2m,247298,,,,,,
6,125318913,125319414,chr6-125318913-125319414,Stable,Stable,Opening,25,Ncapd2,-150906,,,,,,
4,62878821,62879322,chr4-62878821-62879322,Stable,Stable,Opening,25,Zfp618,86251,,,,,,
13,108276470,108276971,chr13-108276470-108276971,Stable,Opening,Opening,19,Depdc1b,39361,,,,,,
6,87582475,87582976,chr6-87582475-87582976,Stable,Stable,Opening,25,Prokr1,-3884,,,,,,
1,118485846,118486347,chr1-118485846-118486347,Stable,Stable,Opening,25,Clasp1,-96788,,,,,,
10,67846041,67846542,chr10-67846041-67846542,Stable,Stable,Opening,25,Rtkn2,133028,,,,,,
19,10043603,10044104,chr19-10043603-10044104,Stable,Stable,Opening,25,Incenp,-171307,,,,,,
2,152810135,152810636,chr2-152810135-152810636,Stable,Stable,Opening,25,Tpx2,37328,,,,,,
8,18939617,18940118,chr8-18939617-18940118,Stable,Opening,Opening,19,Angpt2,-249354,,,,,,
2,164604373,164604874,chr2-164604373-164604874,Stable,Stable,Opening,25,Ube2c,165024,,,,,,
14,57881759,57882403,chr14-57881759-57882403,Stable,Stable,Opening,25,Ska3,-75198,,,,,,
10,97516408,97516909,chr10-97516408-97516909,Stable,Stable,Opening,25,Kera,89970,,,Epyc,127159,,
13,51763053,51763554,chr13-51763053-51763554,Stable,Stable,Opening,25,Cks2,-117821,,,,,,
1,136331797,136332298,chr1-136331797-136332298,Stable,Stable,Opening,25,Kif14,134045,,,,,,
6,128338836,128339337,chr6-128338836-128339337,Stable,Stable,Opening,25,Rhno1,17663,,,Foxm1,23630,,
19,9978445,9978946,chr19-9978445-9978946,Stable,Stable,Opening,25,Incenp,-106149,,,,,,
6,88869434,88869935,chr6-88869434-88869935,Stable,Stable,Opening,25,Mcm2,13539,,,,,,
11,50403386,50403927,chr11-50403386-50403927,Stable,Stable,Opening,25,Hnrnph1,-26396,,,,,,
7,38262317,38262818,chr7-38262317-38262818,Stable,Stable,Opening,25,Ccne1,-164333,,,,,,
16,94586189,94586690,chr16-94586189-94586690,Stable,Stable,Opening,25,Ttc3,-215571,,,,,,
5,117158517,117159018,chr5-117158517-117159018,Stable,Stable,Opening,25,Rfc5,219085,,,,,,
13,51878752,51879375,chr13-51878752-51879375,Stable,Stable,Opening,25,Cks2,-233520,,,,,,
11,12072293,12072794,chr11-12072293-12072794,Stable,Opening,Opening,19,Grb10,-141785,,,,,,
12,109764235,109764736,chr12-109764235-109764736,Stable,Opening,Opening,19,Rtl1,-175042,,,,,,
15,9100532,9101033,chr15-9100532-9101033,Stable,Opening,Opening,19,Skp2,10952,,,,,,
19,34846517,34847018,chr19-34846517-34847018,Stable,Stable,Opening,25,Kif20b,75343,,,,,,
10,4395225,4395726,chr10-4395225-4395726,Stable,Stable,Opening,25,Akap12,-128845,,,,,,
3,8641920,8642421,chr3-8641920-8642421,Stable,Stable,Opening,25,Hey1,20938,,,,,,
4,148435002,148435503,chr4-148435002-148435503,Stable,Stable,Opening,25,Tardbp,176879,,,,,,
8,77458550,77459051,chr8-77458550-77459051,Stable,Stable,Opening,25,Ednra,203980,,,,,,
2,119173938,119174439,chr2-119173938-119174439,Stable,Opening,Opening,19,Knl1,-126819,,,,,,
12,65216178,65216679,chr12-65216178-65216679,Stable,Opening,Opening,19,Mis18bp1,-83444,,,,,,
11,95777776,95778277,chr11-95777776-95778277,Stable,Stable,Opening,25,Igf2bp1,178886,,,,,,
19,35127947,35128448,chr19-35127947-35128448,Stable,Opening,Opening,19,Kif20b,-205586,,,,,,
8,74949519,74950020,chr8-74949519-74950020,Stable,Stable,Opening,25,Mcm5,159549,,,,,,
6,36800118,36800909,chr6-36800118-36800909,Stable,Stable,Opening,25,Ptn,-85189,,,,,,
15,39043213,39043714,chr15-39043213-39043714,Stable,Stable,Opening,25,Cthrc1,33218,,,Rims2,154547,,
12,35976049,35976550,chr12-35976049-35976550,Stable,Opening,Opening,19,Bzw2,115285,,,,,,
6,4507285,4507979,chr6-4507285-4507979,Stable,Stable,Opening,25,Peg10,239327,,,,,,
17,37069743,37070244,chr17-37069743-37070244,Stable,Stable,Opening,25,Zfp57,-68580,,,,,,
8,126873952,126874453,chr8-126873952-126874453,Stable,Stable,Opening,25,Pard3,189440,,,,,,
13,92209758,92210259,chr13-92209758-92210259,Stable,Stable,Opening,25,Dhfr,144467,,,,,,
17,36844365,36845046,chr17-36844365-36845046,Stable,Stable,Opening,25,Zfp57,156117,,,,,,
11,50369362,50369863,chr11-50369362-50369863,Stable,Stable,Opening,25,Hnrnph1,7127,,,,,,
17,35776730,35777567,chr17-35776730-35777567,Stable,Stable,Opening,25,Tubb5,56354,,,Mdc1,63948,,
11,101700390,101700891,chr11-101700390-101700891,Stable,Stable,Opening,25,Brca1,-211626,,,,,,
6,88647630,88648354,chr6-88647630-88648354,Stable,Stable,Opening,25,Mcm2,235120,,,,,,
13,21855061,21855562,chr13-21855061-21855562,Stable,Stable,Opening,25,Hist1h1b,-75178,,,,,,
17,15510643,15511144,chr17-15510643-15511144,Stable,Stable,Opening,25,Dll1,-143289,,,,,,
1,191438469,191438970,chr1-191438469-191438970,Stable,Stable,Opening,25,Dtl,98386,,,,,,
2,72366448,72366949,chr2-72366448-72366949,Stable,Stable,Opening,25,Cdca7,109210,,,,,,
1,71004158,71004659,chr1-71004158-71004659,Stable,Opening,Opening,19,Bard1,22839,,,,,,
13,55450470,55450971,chr13-55450470-55450971,Stable,Stable,Opening,25,Mxd3,-125302,,,,,,
2,130488510,130489011,chr2-130488510-130489011,Stable,Stable,Opening,25,Cpxm1,-97735,,,,,,
8,74870371,74870872,chr8-74870371-74870872,Stable,Opening,Opening,19,Mcm5,238697,,,,,,
17,89830830,89831331,chr17-89830830-89831331,Stable,Stable,Opening,25,Gm10184,77131,,,,,,
1,189719460,189719961,chr1-189719460-189719961,Stable,Stable,Opening,25,Cenpf,-78854,,,,,,
16,94536878,94537611,chr16-94536878-94537611,Stable,Stable,Opening,25,Ttc3,-166260,,,,,,
9,15507524,15508025,chr9-15507524-15508025,Stable,Stable,Opening,25,Taf1d,-201310,,,,,,
2,25534119,25534620,chr2-25534119-25534620,Stable,Stable,Opening,25,Sapcd2,-161798,,,,,,
10,6027344,6027845,chr10-6027344-6027845,Stable,Stable,Opening,25,Fbxo5,-228184,,,,,,
18,5149815,5150316,chr18-5149815-5150316,Stable,Stable,Opening,25,Svil,-229275,,,,,,
4,109433562,109434063,chr4-109433562-109434063,Stable,Stable,Opening,25,Cdkn2c,226813,,,,,,
2,93031987,93032488,chr2-93031987-93032488,Stable,Opening,Opening,19,Syt13,-116889,,,,,,
18,4737712,4738213,chr18-4737712-4738213,Stable,Stable,Opening,25,Svil,182327,,,,,,
8,104408409,104409192,chr8-104408409-104409192,Stable,Stable,Opening,25,Cklf,-157548,,,,,,
3,36493869,36494370,chr3-36493869-36494370,Stable,Opening,Opening,19,Ccna2,70495,,,,,,
6,86324364,86324865,chr6-86324364-86324865,Stable,Stable,Opening,25,Tia1,79354,,,,,,
2,84556954,84557835,chr2-84556954-84557835,Stable,Stable,Opening,25,Selenoh,111380,,,,,,
1,30718550,30719051,chr1-30718550-30719051,Stable,Stable,Opening,25,Ptp4a1,221251,,,,,,
11,86952736,86953462,chr11-86952736-86953462,Stable,Stable,Opening,25,Prr11,135691,,,Ska2,155772,,
17,24000324,24000825,chr17-24000324-24000825,Stable,Stable,Opening,25,Tbc1d24,174606,,,Ccnf,221373,,
2,157552375,157552876,chr2-157552375-157552876,Stable,Stable,Opening,25,Nnat,7202,,,,,,
6,128108689,128109190,chr6-128108689-128109190,Stable,Stable,Opening,25,Rhno1,247810,,,,,,
10,88225380,88225881,chr10-88225380-88225881,Stable,Stable,Opening,25,Parpbp,-133948,,,,,,
14,46511966,46512467,chr14-46511966-46512467,Stable,Stable,Opening,25,Cdkn3,248074,,,,,,
15,38922893,38923394,chr15-38922893-38923394,Stable,Stable,Opening,25,Cthrc1,153538,,,,,,
4,72299683,72300270,chr4-72299683-72300270,Stable,Stable,Opening,25,Tle1,-182541,,,,,,
3,138027489,138027990,chr3-138027489-138027990,Stable,Stable,Opening,25,H2afz,-163002,,,,,,
7,135608113,135608614,chr7-135608113-135608614,Opening,Stable,Opening,7,Mki67,81170,,,,,,
3,108689887,108690388,chr3-108689887-108690388,Stable,Stable,Opening,25,Gpsm2,-11249,,,,,,
2,4987437,4987938,chr2-4987437-4987938,Stable,Stable,Opening,25,Mcm10,1776,,,,,,
4,107011786,107012287,chr4-107011786-107012287,Stable,Opening,Opening,19,Ssbp3,-101085,,,,,,
17,87851411,87851912,chr17-87851411-87851912,Stable,Stable,Opening,25,Msh2,-179081,,,,,,
19,10071086,10071587,chr19-10071086-10071587,Stable,Stable,Opening,25,Incenp,-198790,,,,,,
18,5046649,5047150,chr18-5046649-5047150,Stable,Opening,Opening,19,Svil,-126109,,,,,,
6,38134763,38135264,chr6-38134763-38135264,Stable,Stable,Opening,25,Zc3hav1l,152132,,,,,,
7,38217421,38217922,chr7-38217421-38217922,Stable,Stable,Opening,25,Ccne1,-119437,,,,,,
12,71366172,71366673,chr12-71366172-71366673,Stable,Opening,Opening,19,Dact1,-56288,,,,,,
12,73371006,73371507,chr12-73371006-73371507,Stable,Stable,Opening,25,Prkch,213289,,,,,,
2,68956386,68956887,chr2-68956386-68956887,Stable,Stable,Opening,25,Spc25,237008,,,,,,
9,21439351,21439852,chr9-21439351-21439852,Stable,Stable,Opening,25,Ilf3,-71480,,,,,,
7,49396937,49398137,chr7-49396937-49398137,Stable,Stable,Opening,25,Dbx1,233362,,,,,,
2,69288917,69289418,chr2-69288917-69289418,Stable,Opening,Opening,19,Spc25,-95022,,,,,,
14,118674656,118675157,chr14-118674656-118675157,Stable,Stable,Opening,25,Dzip1,200363,,,,,,
14,46635275,46635776,chr14-46635275-46635776,Stable,Stable,Opening,25,Cdkn3,124765,,,,,,
16,15516249,15517149,chr16-15516249-15517149,Stable,Stable,Opening,25,Mcm4,106748,,,,,,
14,65691419,65692189,chr14-65691419-65692189,Stable,Stable,Opening,25,Pbk,113648,,,Esco2,126849,,
2,152904186,152904687,chr2-152904186-152904687,Stable,Stable,Opening,25,Tpx2,-56222,,,,,,
3,81917480,81917981,chr3-81917480-81917981,Stable,Stable,Opening,25,Gucy1b1,114025,,,Gucy1a1,174446,,
1,189405148,189405649,chr1-189405148-189405649,Stable,Opening,Opening,19,Cenpf,234957,,,,,,
1,118437834,118438644,chr1-118437834-118438644,Stable,Stable,Opening,25,Clasp1,-48776,,,,,,
5,107098087,107098588,chr5-107098087-107098588,Stable,Stable,Opening,25,Cdc7,-133765,,,,,,
9,36898537,36899038,chr9-36898537-36899038,Stable,Stable,Opening,25,Chek1,-190055,,,,,,
15,85245294,85245795,chr15-85245294-85245795,Stable,Stable,Opening,25,Fbln1,-39345,,,,,,
6,126772167,126772668,chr6-126772167-126772668,Stable,Stable,Opening,25,Rad51ap1,150382,,,,,,
1,31019217,31019718,chr1-31019217-31019718,Stable,Stable,Opening,25,Ptp4a1,-78915,,,,,,
16,29915307,29915808,chr16-29915307-29915808,Stable,Stable,Opening,25,Hes1,148576,,,,,,
11,16716625,16717126,chr11-16716625-16717126,Stable,Stable,Opening,25,Egfr,35077,,,,,,
7,122329546,122330047,chr7-122329546-122330047,Stable,Opening,Opening,19,Plk1,-170107,,,,,,
1,128508750,128509251,chr1-128508750-128509251,Stable,Stable,Opening,25,Mcm6,-177160,,,,,,
19,41597447,41597948,chr19-41597447-41597948,Stable,Stable,Opening,25,Arhgap19,168640,,,,,,
11,50441610,50442111,chr11-50441610-50442111,Stable,Opening,Opening,19,Hnrnph1,-64620,,,,,,
