Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene,,
5,21283565,21284066,chr5-21283565-21284066,Stable,Closing,Closing,23,Ccdc146,8895,,,,,,,,
6,23048393,23048894,chr6-23048393-23048894,Stable,Closing,Closing,23,Ptprz1,-172891,,,,,,,,
2,110149239,110149740,chr2-110149239-110149740,Stable,Closing,Closing,23,Bbox1,112957,,,Fibin,211177,,,,
1,63917011,63917512,chr1-63917011-63917512,Stable,Closing,Closing,23,Klf7,111935,,,Mdh1b,-218192,,,,
6,58828534,58829035,chr6-58828534-58829035,Stable,Closing,Closing,23,Nap1l5,76198,,,,,,,,
1,75347293,75347794,chr1-75347293-75347794,Stable,Closing,Closing,23,Resp18,-75094,,,Asic4,102642,,,,
5,72329441,72329942,chr5-72329441-72329942,Stable,Stable,Closing,26,Atp10d,-126112,,,,,,,,
2,148529972,148530473,chr2-148529972-148530473,Stable,Closing,Closing,23,Cd93,-93332,,,,,,,,
1,130941657,130942158,chr1-130941657-130942158,Stable,Closing,Closing,23,Dyrk3,185297,,,,,,,,
5,110181732,110182233,chr5-110181732-110182233,Stable,Closing,Closing,23,Zfp605,-71640,,,,,,,,
4,150104017,150104518,chr4-150104017-150104518,Stable,Closing,Closing,23,Spsb1,-207734,,,,,,,,
15,103492975,103493476,chr15-103492975-103493476,Stable,Closing,Closing,23,Glycam1,69283,,,,,,,,
3,66460446,66460947,chr3-66460446-66460947,Stable,Closing,Closing,23,Ptx3,-240536,,,,,,,,
18,24946637,24947307,chr18-24946637-24947307,Stable,Closing,Closing,23,Fhod3,-238014,,,,,,,,
5,66820418,66820919,chr5-66820418-66820919,Stable,Closing,Closing,23,Limch1,-74591,,,,,,,,
13,62908069,62908570,chr13-62908069-62908570,Stable,Stable,Closing,26,Aopep,56323,,,,,,,,
17,49573415,49573916,chr17-49573415-49573916,Stable,Closing,Closing,23,Daam2,-117393,,,,,,,,
3,8725279,8725780,chr3-8725279-8725780,Stable,Closing,Closing,23,Stmn2,-215919,,,,,,,,
5,21496390,21496891,chr5-21496390-21496891,Stable,Closing,Closing,23,Ccdc146,-203429,,,,,,,,
3,117819415,117819916,chr3-117819415-117819916,Stable,Closing,Closing,23,Plppr5,-244579,,,,,,,,
10,86712077,86712596,chr10-86712077-86712596,Stable,Closing,Closing,23,Nt5dc3,66409,,,,,,,,
5,33955869,33956370,chr5-33955869-33956370,Stable,Closing,Closing,23,Zfyve28,238523,,,,,,,,
5,36759749,36760250,chr5-36759749-36760250,Stable,Closing,Closing,23,Ppp2r2c,108263,,,,,,,,
7,89356123,89356624,chr7-89356123-89356624,Stable,Closing,Closing,23,Prss23,151159,,,,,,,,
2,66150499,66151000,chr2-66150499-66151000,Stable,Closing,Closing,23,Galnt3,-67733,,,,,,,,
5,104135091,104135592,chr5-104135091-104135592,Stable,Closing,Closing,23,Dmp1,67021,,,,,,,,
11,54115880,54116381,chr11-54115880-54116381,Stable,Closing,Closing,23,Slc22a4,-132757,,,,,,,,
11,105901433,105901934,chr11-105901433-105901934,Stable,Closing,Closing,23,Cyb561,31768,,,,,,,,
7,126354940,126355441,chr7-126354940-126355441,Stable,Closing,Closing,23,Apobr,229501,,,,,,,,
11,115467202,115467703,chr11-115467202-115467703,Stable,Closing,Closing,23,Atp5h,-51513,,,,,,,,
9,86630564,86631065,chr9-86630564-86631065,Stable,Closing,Closing,23,Snap91,134858,,,,,,,,
5,21486886,21487523,chr5-21486886-21487523,Stable,Closing,Closing,23,Ccdc146,-193925,,,,,,,,
11,105855504,105856005,chr11-105855504-105856005,Stable,Closing,Closing,23,Cyb561,77697,,,,,,,,
11,101056855,101057356,chr11-101056855-101057356,Stable,Closing,Closing,23,Hsd17b1,21055,,,,,,,,
4,98092487,98093398,chr4-98092487-98093398,Stable,Closing,Closing,23,Gm12691,52667,,,,,,,,
7,78079593,78080094,chr7-78079593-78080094,Stable,Closing,Closing,23,Ntrk3,95865,,,,,,,,
14,79596590,79597091,chr14-79596590-79597091,Stable,Closing,Closing,23,Cnmd,40599,,,,,,,,
1,82744136,82744637,chr1-82744136-82744637,Stable,Closing,Closing,23,Col4a3,-157215,,,,,,,,
18,69938523,69939024,chr18-69938523-69939024,Stable,Closing,Closing,23,Rab27b,40107,,,,,,,,
4,144977047,144977548,chr4-144977047-144977548,Stable,Stable,Closing,26,Dhrs3,-84220,,,,,,,,
17,53577667,53578168,chr17-53577667-53578168,Stable,Closing,Closing,23,Efhb,-178778,,,,,,,,
15,66861723,66862224,chr15-66861723-66862224,Stable,Closing,Closing,23,Ccn4,29096,,,Sla,-80904,,,,
17,71961277,71961778,chr17-71961277-71961778,Stable,Closing,Closing,23,Clip4,-192804,,,,,,,,
1,158605448,158605949,chr1-158605448-158605949,Stable,Closing,Closing,23,Pappa2,105778,,,,,,,,
13,96620835,96621336,chr13-96620835-96621336,Stable,Closing,Closing,23,Poc5,-232541,,,,,,,,
4,53307164,53308634,chr4-53307164-53308634,Stable,Closing,Closing,23,Slc44a1,131779,,,,,,,,
3,20174600,20175101,chr3-20174600-20175101,Stable,Closing,Closing,23,Cp,-217546,,,,,,,,
5,8316678,8317179,chr5-8316678-8317179,Stable,Closing,Closing,23,Rundc3b,173155,,,,,,,,
8,93171883,93172384,chr8-93171883-93172384,Stable,Closing,Closing,23,Ces1g,129985,,,,,,,,
1,158897257,158897758,chr1-158897257-158897758,Stable,Closing,Closing,23,Pappa2,-185530,,,,,,,,
19,47886523,47887024,chr19-47886523-47887024,Stable,Closing,Closing,23,Cfap43,-149666,,,,,,,,
4,34556143,34556644,chr4-34556143-34556644,Stable,Closing,Closing,23,Cfap206,131915,,,,,,,,
18,60891365,60891866,chr18-60891365-60891866,Stable,Closing,Closing,23,Rps14,-144267,,,,,,,,
4,65242645,65243782,chr4-65242645-65243782,Stable,Closing,Closing,23,Pappa,-118471,,,,,,,,
11,53306817,53307318,chr11-53306817-53307318,Stable,Closing,Closing,23,8-Sep,211939,,,,,,,,
16,57528331,57528832,chr16-57528331-57528832,Stable,Closing,Closing,23,Col8a1,95426,,,,,,,,
14,25776231,25776732,chr14-25776231-25776732,Stable,Closing,Closing,23,Tmem254a,146568,,,,,,,,
4,9901841,9902342,chr4-9901841-9902342,Stable,Closing,Closing,23,Gdf6,-57469,,,,,,,,
3,123007331,123007832,chr3-123007331-123007832,Stable,Closing,Closing,23,Usp53,-75838,,,,,,,,
15,66756926,66757427,chr15-66756926-66757427,Stable,Closing,Closing,23,Sla,23392,,,Ccn4,133893,Phf20l1,-179366,,
2,121602336,121602837,chr2-121602336-121602837,Stable,Closing,Closing,23,Frmd5,-56807,,,,,,,,
11,54181747,54182248,chr11-54181747-54182248,Stable,Closing,Closing,23,Slc22a4,-198624,,,,,,,,
19,20402520,20403021,chr19-20402520-20403021,Stable,Closing,Closing,23,Aldh1a1,89694,,,,,,,,
12,84858576,84859077,chr12-84858576-84859077,Stable,Stable,Closing,26,Ltbp2,-75364,,,,,,,,
13,63066522,63067023,chr13-63066522-63067023,Stable,Closing,Closing,23,Aopep,-101629,,,,,,,,
14,102964223,102964724,chr14-102964223-102964724,Stable,Closing,Closing,23,Mycbp2,148687,,,,,,,,
1,16248917,16249418,chr1-16248917-16249418,Stable,Closing,Closing,23,4930444P10Rik,-182938,,,,,,,,
7,16993607,16994108,chr7-16993607-16994108,Stable,Closing,Closing,23,Gm42372,-10521,,,,,,,,
1,64623673,64624174,chr1-64623673-64624174,Stable,Closing,Closing,23,Fzd5,106384,,,,,,,,
7,45191781,45192282,chr7-45191781-45192282,Stable,Closing,Closing,23,Flt3l,-61993,,,,,,,,
2,66173325,66173826,chr2-66173325-66173826,Stable,Closing,Closing,23,Galnt3,-90559,,,,,,,,
1,170755690,170756191,chr1-170755690-170756191,Stable,Closing,Closing,23,Dusp12,117307,,,,,,,,
6,66298424,66298925,chr6-66298424-66298925,Stable,Closing,Closing,23,Gm31520,-34269,,,,,,,,
6,54060153,54060654,chr6-54060153-54060654,Stable,Closing,Closing,23,Chn2,-20599,,,,,,,,
5,76064674,76065175,chr5-76064674-76065175,Stable,Closing,Closing,23,Kdr,-131847,,,Clock,144693,,,,
7,113626705,113627206,chr7-113626705-113627206,Stable,Closing,Closing,23,Spon1,138792,,,,,,,,
1,84657275,84657776,chr1-84657275-84657776,Stable,Closing,Closing,23,Slc16a14,248122,,,,,,,,
18,24907827,24908328,chr18-24907827-24908328,Stable,Closing,Closing,23,Fhod3,-199204,,,,,,,,
18,25510587,25511088,chr18-25510587-25511088,Stable,Closing,Closing,23,Celf4,-32955,,,,,,,,
4,149177007,149177887,chr4-149177007-149177887,Stable,Closing,Closing,23,Kif1b,-688,,,,,,,,
5,149398954,149399455,chr5-149398954-149399455,Stable,Closing,Closing,23,Hsph1,214832,,,,,,,,
7,118461694,118462195,chr7-118461694-118462195,Stable,Closing,Closing,23,Gde1,226350,,,,,,,,
11,23074736,23075237,chr11-23074736-23075237,Stable,Closing,Closing,23,Fam161a,-67205,,,,,,,,
4,64946852,64947353,chr4-64946852-64947353,Stable,Closing,Closing,23,Pappa,176821,,,,,,,,
1,84408759,84409260,chr1-84408759-84409260,Stable,Closing,Closing,23,Dner,-38920,,,,,,,,
7,65978912,65979413,chr7-65978912-65979413,Stable,Closing,Closing,23,Pcsk6,-117178,,,,,,,,
1,120136234,120136735,chr1-120136234-120136735,Stable,Closing,Closing,23,Dbi,-22954,,,,,,,,
6,91638149,91638650,chr6-91638149-91638650,Stable,Closing,Closing,23,Slc6a6,45403,,,,,,,,
10,86173310,86173811,chr10-86173310-86173811,Stable,Closing,Closing,23,Timp3,126561,,,,,,,,
1,17377533,17378161,chr1-17377533-17378161,Stable,Closing,Closing,23,Pi15,223740,,,,,,,,
7,89258876,89259377,chr7-89258876-89259377,Stable,Closing,Closing,23,Prss23,248406,,,,,,,,
5,5392777,5393278,chr5-5392777-5393278,Stable,Closing,Closing,23,Cldn12,96259,,,,,,,,
3,60810447,60810948,chr3-60810447-60810948,Stable,Closing,Closing,23,P2ry1,191847,,,,,,,,
5,122299917,122300418,chr5-122299917-122300418,Stable,Closing,Closing,23,Atp2a2,153095,,,,,,,,
3,66137583,66138084,chr3-66137583-66138084,Stable,Closing,Closing,23,Ptx3,81826,,,,,,,,
2,82185041,82185542,chr2-82185041-82185542,Stable,Closing,Closing,23,Zfp804a,-131819,,,,,,,,
5,21443738,21444239,chr5-21443738-21444239,Stable,Closing,Closing,23,Ccdc146,-150777,,,,,,,,
8,45719869,45720370,chr8-45719869-45720370,Stable,Closing,Closing,23,1700029J07Rik,233236,,,,,,,,
8,13950565,13951066,chr8-13950565-13951066,Stable,Closing,Closing,23,Tdrp,942,,,,,,,,
1,158748180,158748681,chr1-158748180-158748681,Stable,Closing,Closing,23,Pappa2,-36453,,,,,,,,
2,148581747,148582248,chr2-148581747-148582248,Stable,Closing,Closing,23,Cd93,-145107,,,,,,,,
6,126394073,126394574,chr6-126394073-126394574,Stable,Closing,Closing,23,Kcna5,137977,,,,,,,,
16,37680074,37680575,chr16-37680074-37680575,Stable,Closing,Closing,23,Gpr156,235921,,,,,,,,
13,113208569,113209070,chr13-113208569-113209070,Stable,Closing,Closing,23,Mcidas,-214724,,,,,,,,
10,10390758,10391259,chr10-10390758-10391259,Stable,Closing,Closing,23,Adgb,-55055,,,,,,,,
4,80895234,80895735,chr4-80895234-80895735,Stable,Closing,Closing,23,Lurap1l,14911,,,,,,,,
6,17082689,17083190,chr6-17082689-17083190,Stable,Closing,Closing,23,Cav2,197995,,,,,,,,
10,83305308,83306099,chr10-83305308-83306099,Stable,Closing,Closing,23,Aldh1l2,181351,,,,,,,,
1,170741588,170742089,chr1-170741588-170742089,Stable,Closing,Closing,23,Dusp12,131409,,,,,,,,
12,105498791,105499292,chr12-105498791-105499292,Stable,Closing,Closing,23,Ak7,206684,,,,,,,,
5,21366451,21366952,chr5-21366451-21366952,Stable,Closing,Closing,23,Ccdc146,-73490,,,,,,,,
13,115063426,115063927,chr13-115063426-115063927,Stable,Closing,Closing,23,Mocs2,-245190,,,,,,,,
9,56590460,56590961,chr9-56590460-56590961,Stable,Closing,Closing,23,Lingo1,27514,,,,,,,,
7,128790030,128790531,chr7-128790030-128790531,Stable,Closing,Closing,23,Inpp5f,-178702,,,,,,,,
7,66963450,66963951,chr7-66963450-66963951,Stable,Closing,Closing,23,Adamts17,-123715,,,,,,,,
3,158068781,158069282,chr3-158068781-158069282,Stable,Closing,Closing,23,Lrrc40,-32119,,,,,,,,
14,15361694,15362195,chr14-15361694-15362195,Stable,Closing,Closing,23,Lrrc3b,-4179,,,,,,,,
11,104303205,104303706,chr11-104303205-104303706,Stable,Closing,Closing,23,Mapt,-71815,,,,,,,,
2,163675176,163675677,chr2-163675176-163675677,Stable,Closing,Closing,23,Ccn5,145184,,,,,,,,
6,136900477,136900978,chr6-136900477-136900978,Stable,Closing,Closing,23,Mgp,-28042,,,,,,,,
9,56545002,56545503,chr9-56545002-56545503,Stable,Closing,Closing,23,Lingo1,72972,,,,,,,,
5,20973850,20974351,chr5-20973850-20974351,Stable,Closing,Closing,23,Phtf2,-215187,,,,,,,,
15,67102387,67102888,chr15-67102387-67102888,Stable,Closing,Closing,23,Ccn4,-211067,,,,,,,,
6,141948441,141948942,chr6-141948441-141948942,Stable,Closing,Closing,23,Slco1a4,-143001,,,,,,,,
9,121867726,121868446,chr9-121867726-121868446,Stable,Closing,Closing,23,Higd1a,-19163,,,,,,,,
6,137025421,137025922,chr6-137025421-137025922,Stable,Closing,Closing,23,Mgp,-152986,,,,,,,,
10,34185230,34185731,chr10-34185230-34185731,Stable,Closing,Closing,23,Tspyl4,111711,,,,,,,,
11,103984764,103985265,chr11-103984764-103985265,Stable,Closing,Closing,23,Mapt,246125,,,,,,,,
1,53721306,53721807,chr1-53721306-53721807,Stable,Closing,Closing,23,Stk17b,33699,,,,,,,,
1,131688415,131688916,chr1-131688415-131688916,Stable,Closing,Closing,23,Rab29,178308,,,,,,,,
2,168491687,168492188,chr2-168491687-168492188,Stable,Closing,Closing,23,Kcng1,-231570,,,,,,,,
18,34382752,34383253,chr18-34382752-34383253,Stable,Closing,Closing,23,Reep5,-37867,,,Nme5,179381,,,,
6,144917127,144917628,chr6-144917127-144917628,Stable,Closing,Closing,23,Bcat1,76207,,,,,,,,
1,64601412,64601913,chr1-64601412-64601913,Stable,Closing,Closing,23,Fzd5,128645,,,,,,,,
6,91903822,91904323,chr6-91903822-91904323,Stable,Closing,Closing,23,Slc6a6,-219769,,,,,,,,
2,73429036,73429537,chr2-73429036-73429537,Stable,Closing,Closing,23,Gpr155,-87530,,,,,,,,
13,9752802,9753303,chr13-9752802-9753303,Stable,Closing,Closing,23,Chrm3,122183,,,,,,,,
16,25439975,25440476,chr16-25439975-25440476,Stable,Closing,Closing,23,Trp63,243287,,,,,,,,
6,4893811,4894312,chr6-4893811-4894312,Stable,Closing,Closing,23,Sgce,-219461,,,,,,,,
3,123397656,123398157,chr3-123397656-123398157,Stable,Closing,Closing,23,Prss12,48756,,,,,,,,
5,108215000,108215501,chr5-108215000-108215501,Stable,Closing,Closing,23,Gm42517,150572,,,,,,,,
7,109666678,109667179,chr7-109666678-109667179,Stable,Closing,Closing,23,Tmem9b,68655,,,Trim66,-217672,,,,
4,116212778,116213279,chr4-116212778-116213279,Stable,Stable,Closing,26,Faah,-245633,,,,,,,,
16,44254628,44255129,chr16-44254628-44255129,Stable,Closing,Closing,23,Cfap44,139667,,,,,,,,
11,22763877,22764378,chr11-22763877-22764378,Stable,Closing,Closing,23,Fam161a,243153,,,,,,,,
6,58847777,58848278,chr6-58847777-58848278,Stable,Closing,Closing,23,Nap1l5,56955,,,,,,,,
2,180947570,180948071,chr2-180947570-180948071,Stable,Closing,Closing,23,Kcnq2,127508,,,,,,,,
2,65229348,65229849,chr2-65229348-65229849,Stable,Closing,Closing,23,Scn3a,227269,,,,,,,,
10,34194801,34195302,chr10-34194801-34195302,Stable,Closing,Closing,23,Tspyl4,102140,,,,,,,,
2,21146443,21146944,chr2-21146443-21146944,Stable,Closing,Closing,23,Enkur,33787,,,,,,,,
12,105521228,105521729,chr12-105521228-105521729,Stable,Closing,Closing,23,Ak7,184247,,,,,,,,
19,20529914,20530415,chr19-20529914-20530415,Stable,Closing,Closing,23,Aldh1a1,-37199,,,,,,,,
10,88046045,88046546,chr10-88046045-88046546,Stable,Closing,Closing,23,Igf1,-187780,,,,,,,,
7,66593540,66594041,chr7-66593540-66594041,Stable,Closing,Closing,23,Adamts17,245694,,,,,,,,
5,76044001,76044502,chr5-76044001-76044502,Stable,Closing,Closing,23,Kdr,-111174,,,Clock,165366,,,,
1,83169091,83169592,chr1-83169091-83169592,Stable,Closing,Closing,23,Sphkap,84547,,,,,,,,
1,105367521,105368022,chr1-105367521-105368022,Stable,Closing,Closing,23,Rnf152,-90607,,,,,,,,
14,20162585,20163086,chr14-20162585-20163086,Stable,Closing,Closing,23,Cfap70,231107,,,,,,,,
5,21496941,21497442,chr5-21496941-21497442,Stable,Closing,Closing,23,Ccdc146,-203980,,,,,,,,
19,12762737,12763238,chr19-12762737-12763238,Stable,Closing,Closing,23,Cntf,422,,,,,,,,
3,146010175,146010676,chr3-146010175-146010676,Stable,Closing,Closing,23,Wdr63,29850,,,,,,,,
12,40259873,40260374,chr12-40259873-40260374,Stable,Closing,Closing,23,Ifrd1,-58306,,,Dock4,185578,,,,
4,43248599,43249100,chr4-43248599-43249100,Stable,Closing,Closing,23,Unc13b,-189646,,,,,,,,
2,121787191,121787692,chr2-121787191-121787692,Stable,Closing,Closing,23,Frmd5,-241662,,,,,,,,
2,13708758,13709259,chr2-13708758-13709259,Stable,Closing,Closing,23,St8sia6,-57737,,,,,,,,
1,16236705,16237206,chr1-16236705-16237206,Stable,Closing,Closing,23,4930444P10Rik,-170726,,,,,,,,
2,85098001,85098502,chr2-85098001-85098502,Stable,Closing,Closing,23,Lrrc55,63832,,,,,,,,
4,97990430,97990931,chr4-97990430-97990931,Stable,Closing,Closing,23,Gm12691,155134,,,,,,,,
1,64676182,64676683,chr1-64676182-64676683,Stable,Closing,Closing,23,Fzd5,53875,,,,,,,,
6,4432128,4432629,chr6-4432128-4432629,Stable,Closing,Closing,23,Sgce,241721,,,,,,,,
7,64043099,64043600,chr7-64043099-64043600,Stable,Closing,Closing,23,Mtmr10,244053,,,,,,,,
13,54312677,54313178,chr13-54312677-54313178,Stable,Closing,Closing,23,4833439L19Rik,238040,,,,,,,,
8,23516360,23516861,chr8-23516360-23516861,Stable,Closing,Closing,23,Zmat4,119158,,,,,,,,
5,35717851,35718352,chr5-35717851-35718352,Stable,Closing,Closing,23,Ablim2,39528,,,Cpz,-215633,,,,
8,105612994,105613495,chr8-105612994-105613495,Stable,Closing,Closing,23,Tppp3,-145501,,,,,,,,
6,59029840,59030341,chr6-59029840-59030341,Stable,Stable,Closing,26,Nap1l5,-124607,,,,,,,,
3,25524177,25524678,chr3-25524177-25524678,Stable,Closing,Closing,23,Nlgn1,-97962,,,,,,,,
5,72402789,72403290,chr5-72402789-72403290,Stable,Stable,Closing,26,Atp10d,-199460,,,,,,,,
4,126150225,126150726,chr4-126150225-126150726,Stable,Closing,Closing,23,Col8a2,136067,,,,,,,,
6,128769623,128770338,chr6-128769623-128770338,Stable,Closing,Closing,23,BC064078,222614,,,,,,,,
5,104128471,104128972,chr5-104128471-104128972,Stable,Closing,Closing,23,Dmp1,73641,,,,,,,,
12,16836074,16836575,chr12-16836074-16836575,Stable,Closing,Closing,23,2410004P03Rik,166744,,,,,,,,
16,97431240,97431741,chr16-97431240-97431741,Stable,Stable,Closing,26,Bace2,-74498,,,,,,,,
6,7577971,7578472,chr6-7577971-7578472,Stable,Closing,Closing,23,Asns,96697,,,,,,,,
17,86557633,86558134,chr17-86557633-86558134,Stable,Closing,Closing,23,Epas1,195566,,,,,,,,
9,41755240,41755741,chr9-41755240-41755741,Stable,Closing,Closing,23,Sorl1,208979,,,,,,,,
12,101798422,101798923,chr12-101798422-101798923,Stable,Closing,Closing,23,Fbln5,-51857,,,,,,,,
16,16858767,16859268,chr16-16858767-16859268,Stable,Stable,Closing,26,Spag6l,-105751,,,,,,,,
1,175141711,175142212,chr1-175141711-175142212,Stable,Closing,Closing,23,Rgs7,-82624,,,,,,,,
1,52421429,52421930,chr1-52421429-52421930,Stable,Stable,Closing,26,Mfsd6,234356,,,,,,,,
1,63768025,63768526,chr1-63768025-63768526,Stable,Closing,Closing,23,Mdh1b,-69206,,,,,,,,
10,101755672,101756553,chr10-101755672-101756553,Stable,Closing,Closing,23,Mgat4c,-74185,,,,,,,,
2,172276174,172276675,chr2-172276174-172276675,Stable,Closing,Closing,23,Cbln4,-239941,,,,,,,,
5,104399338,104399839,chr5-104399338-104399839,Stable,Stable,Closing,26,Spp1,35279,,,Dmp1,-196725,,,,
3,157934393,157934894,chr3-157934393-157934894,Stable,Closing,Closing,23,Lrrc40,101768,,,,,,,,
1,127278049,127278550,chr1-127278049-127278550,Stable,Closing,Closing,23,Tmem163,207996,,,,,,,,
3,80501002,80501503,chr3-80501002-80501503,Stable,Closing,Closing,23,Gria2,179947,,,,,,,,
13,14462849,14463501,chr13-14462849-14463501,Stable,Closing,Closing,23,Hecw1,-236411,,,,,,,,
3,121379675,121380176,chr3-121379675-121380176,Stable,Closing,Closing,23,Tmem56,-177914,,,,,,,,
13,113197119,113197620,chr13-113197119-113197620,Stable,Closing,Closing,23,Mcidas,-203274,,,,,,,,
1,83226956,83227457,chr1-83226956-83227457,Stable,Closing,Closing,23,Sphkap,26682,,,,,,,,
9,4459327,4459828,chr9-4459327-4459828,Stable,Closing,Closing,23,Gria4,-41431,,,,,,,,
16,57450132,57450633,chr16-57450132-57450633,Stable,Closing,Closing,23,Col8a1,173625,,,,,,,,
10,49191570,49192071,chr10-49191570-49192071,Stable,Stable,Closing,26,Grik2,-96737,,,,,,,,
15,54710723,54711224,chr15-54710723-54711224,Stable,Closing,Closing,23,Mal2,-139531,,,,,,,,
14,19662936,19663437,chr14-19662936-19663437,Stable,Stable,Closing,26,Nid2,87828,,,,,,,,
9,56107412,56107913,chr9-56107412-56107913,Stable,Closing,Closing,23,Tspan3,23812,,,,,,,,
9,86672938,86673439,chr9-86672938-86673439,Stable,Closing,Closing,23,Snap91,92484,,,,,,,,
10,117203495,117203996,chr10-117203495-117203996,Stable,Closing,Closing,23,Lyz2,73335,,,,,,,,
2,120658416,120658917,chr2-120658416-120658917,Stable,Stable,Closing,26,Capn3,-202397,,,,,,,,
5,21348117,21348824,chr5-21348117-21348824,Stable,Closing,Closing,23,Ccdc146,-55156,,,,,,,,
3,60123724,60124225,chr3-60123724-60124225,Stable,Stable,Closing,26,Sucnr1,-41855,,,,,,,,
6,121303781,121304282,chr6-121303781-121304282,Stable,Closing,Closing,23,Iqsec3,68651,,,,,,,,
4,33746257,33746758,chr4-33746257-33746758,Stable,Stable,Closing,26,Cnr1,177835,,,,,,,,
19,16558583,16559084,chr19-16558583-16559084,Stable,Closing,Closing,23,Gna14,-122821,,,,,,,,
6,116797276,116797777,chr6-116797276-116797777,Stable,Closing,Closing,23,Rassf4,-164268,,,,,,,,
5,98220684,98221185,chr5-98220684-98221185,Stable,Closing,Closing,23,Cfap299,108119,,,,,,,,
16,45946334,45946835,chr16-45946334-45946835,Stable,Closing,Closing,23,Tagln3,-235104,,,,,,,,
6,119587807,119588308,chr6-119587807-119588308,Stable,Closing,Closing,23,Adipor2,-234657,,,,,,,,
11,83891315,83891816,chr11-83891315-83891816,Stable,Closing,Closing,23,Dusp14,156225,,,,,,,,
12,66355527,66356028,chr12-66355527-66356028,Stable,Closing,Closing,23,Mdga2,110032,,,,,,,,
3,95066465,95066966,chr3-95066465-95066966,Stable,Closing,Closing,23,Mllt11,152169,,,,,,,,
3,36777450,36777951,chr3-36777450-36777951,Stable,Stable,Closing,26,Trpc3,-156968,,,,,,,,
13,41431719,41432220,chr13-41431719-41432220,Stable,Closing,Closing,23,Nedd9,-122138,,,,,,,,
2,168458565,168459066,chr2-168458565-168459066,Stable,Closing,Closing,23,Kcng1,-198448,,,,,,,,
10,87812354,87812855,chr10-87812354-87812855,Stable,Closing,Closing,23,Igf1,45410,,,,,,,,
6,129113795,129114296,chr6-129113795-129114296,Stable,Closing,Closing,23,BC064078,-120843,,,,,,,,
16,96347797,96348298,chr16-96347797-96348298,Stable,Stable,Closing,26,Pcp4,119308,,,Dscam,242542,,,,
4,53409531,53410032,chr4-53409531-53410032,Stable,Closing,Closing,23,Slc44a1,30381,,,,,,,,
