Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene
4,130112258,130112759,chr4-130112258-130112759,Stable,Stable,Opening,25,Col16a1,-64418,,,,,,
7,19830755,19831312,chr7-19830755-19831312,Stable,Stable,Opening,25,Apoe,-134646,,,,,,
6,119219062,119219859,chr6-119219062-119219859,Stable,Stable,Opening,25,Adipor2,133291,,,,,,
11,77464623,77465124,chr11-77464623-77465124,Stable,Stable,Opening,25,Coro6,-2212,,,,,,
4,149557800,149558301,chr4-149557800-149558301,Stable,Stable,Opening,25,Clstn1,28167,,,Slc25a33,185735,,
5,139447968,139448469,chr5-139447968-139448469,Stable,Stable,Opening,25,Gpr146,-70271,,,,,,
11,70198241,70198742,chr11-70198241-70198742,Stable,Stable,Opening,25,Rnasek,39382,,,,,,
5,113882506,113883007,chr5-113882506-113883007,Stable,Stable,Opening,25,Ficd,-146703,,,,,,
18,36411362,36411863,chr18-36411362-36411863,Stable,Stable,Opening,25,Cystm1,-68842,,,,,,
12,76458967,76459468,chr12-76458967-76459468,Stable,Stable,Opening,25,Hspa2,-54791,,,,,,
5,116443532,116444033,chr5-116443532-116444033,Stable,Stable,Opening,25,Hspb8,-35041,,,,,,
6,83027668,83028169,chr6-83027668-83028169,Stable,Stable,Opening,25,1700003E16Rik,128235,,,,,,
1,53910146,53910647,chr1-53910146-53910647,Stable,Stable,Opening,25,Stk17b,-154640,,,,,,
10,77251731,77252232,chr10-77251731-77252232,Stable,Stable,Opening,25,Col18a1,-199553,,,,,,
17,35903543,35904044,chr17-35903543-35904044,Opening,Stable,Opening,7,Ddr1,-221976,,,,,,
17,71691523,71692024,chr17-71691523-71692024,Stable,Stable,Opening,25,Togaram2,-18262,,,Clip4,76449,,
15,25637657,25638158,chr15-25637657-25638158,Stable,Stable,Opening,25,Myo10,-15132,,,Retreg1,205022,,
2,32038609,32039110,chr2-32038609-32039110,Stable,Stable,Opening,25,Uck1,215892,,,,,,
17,6835339,6835840,chr17-6835339-6835840,Stable,Opening,Opening,19,Ezr,-97298,,,,,,
15,25645693,25646194,chr15-25645693-25646194,Stable,Stable,Opening,25,Myo10,-23168,,,Retreg1,196986,,
14,12427928,12428429,chr14-12427928-12428429,Stable,Stable,Opening,25,Cadps,-55365,,,,,,
8,90894105,90894606,chr8-90894105-90894606,Stable,Stable,Opening,25,Gm19935,-77960,,,,,,
11,51823175,51823676,chr11-51823175-51823676,Stable,Stable,Opening,25,Jade2,-9720,,,,,,
10,76873910,76874611,chr10-76873910-76874611,Stable,Stable,Opening,25,Col18a1,177567,,,,,,
2,33184530,33185031,chr2-33184530-33185031,Stable,Stable,Opening,25,Rpl12,-222971,,,,,,
2,131821522,131822023,chr2-131821522-131822023,Stable,Stable,Opening,25,Slc23a2,230473,,,,,,
15,81845606,81846107,chr15-81845606-81846107,Stable,Stable,Opening,25,Tob2,2165,,,,,,
11,69382621,69383122,chr11-69382621-69383122,Stable,Stable,Opening,25,Atp1b2,216614,,,,,,
6,121560288,121561177,chr6-121560288-121561177,Stable,Stable,Opening,25,A2m,74199,,,,,,
3,41368231,41368881,chr3-41368231-41368881,Stable,Stable,Opening,25,Jade1,186850,,,,,,
8,105372524,105373153,chr8-105372524-105373153,Stable,Stable,Opening,25,Tmem208,-46170,,,,,,
13,70508630,70509335,chr13-70508630-70509335,Stable,Stable,Opening,25,Adamts16,218467,,,,,,
15,97938565,97939066,chr15-97938565-97939066,Stable,Stable,Opening,25,Vdr,-84140,,,,,,
1,154112363,154112864,chr1-154112363-154112864,Stable,Stable,Opening,25,Glul,-212419,,,,,,
19,23134017,23135239,chr19-23134017-23135239,Opening,Stable,Opening,7,Klf9,5987,,,,,,
2,163800868,163801369,chr2-163800868-163801369,Stable,Stable,Opening,25,Ccn5,19492,,,Serinc3,-177596,,
3,126723043,126723544,chr3-126723043-126723544,Stable,Opening,Opening,19,Camk2d,-126741,,,,,,
5,129457767,129458725,chr5-129457767-129458725,Stable,Stable,Opening,25,Mmp17,125444,,,,,,
5,147748016,147748517,chr5-147748016-147748517,Stable,Stable,Opening,25,Flt1,-186412,,,,,,
1,62860529,62861220,chr1-62860529-62861220,Stable,Stable,Opening,25,Nrp2,-157244,,,,,,
5,103758474,103758975,chr5-103758474-103758975,Stable,Stable,Opening,25,Slc10a6,-152763,,,Hsd17b11,230787,,
3,90604349,90604850,chr3-90604349-90604850,Stable,Stable,Opening,25,S100a16,-67095,,,,,,
7,38230234,38230735,chr7-38230234-38230735,Stable,Stable,Opening,25,Plekhf1,-13262,,,1600014C10Rik,-47017,,
3,103600868,103601476,chr3-103600868-103601476,Stable,Stable,Opening,25,Hipk1,138339,,,,,,
1,180507193,180507826,chr1-180507193-180507826,Stable,Stable,Opening,25,Itpkb,-176708,,,,,,
18,57695088,57695956,chr18-57695088-57695956,Stable,Stable,Opening,25,Ctxn3,-226572,,,,,,
6,136645635,136646136,chr6-136645635-136646136,Stable,Stable,Opening,25,Mgp,226299,,,,,,
3,135628714,135629215,chr3-135628714-135629215,Stable,Stable,Opening,25,Ube2d3,-190565,,,,,,
9,78741919,78742420,chr9-78741919-78742420,Stable,Opening,Opening,19,Slc17a5,-205431,,,,,,
2,24871092,24871593,chr2-24871092-24871593,Stable,Stable,Opening,25,Nsmf,182762,,,,,,
6,17554695,17555196,chr6-17554695-17555196,Stable,Stable,Opening,25,Cav1,-248360,,,,,,
4,139232362,139232863,chr4-139232362-139232863,Stable,Stable,Opening,25,Capzb,-39463,,,,,,
2,27326406,27326907,chr2-27326406-27326907,Stable,Stable,Opening,25,Vav2,-64302,,,,,,
17,73970359,73970860,chr17-73970359-73970860,Stable,Stable,Opening,25,Ehd3,-166225,,,,,,
10,62299935,62300436,chr10-62299935-62300436,Stable,Stable,Opening,25,Srgn,193397,,,,,,
15,25778933,25779434,chr15-25778933-25779434,Stable,Stable,Opening,25,Retreg1,63746,,,Myo10,-156408,,
6,83234210,83234711,chr6-83234210-83234711,Stable,Stable,Opening,25,1700003E16Rik,-77806,,,,,,
9,48723521,48724022,chr9-48723521-48724022,Opening,Stable,Opening,7,Zbtb16,-69224,,,,,,
5,66898943,66899444,chr5-66898943-66899444,Stable,Stable,Opening,25,Limch1,-153116,,,,,,
3,60797244,60799120,chr3-60797244-60799120,Stable,Opening,Opening,19,P2ry1,203675,,,,,,
11,117989814,117990315,chr11-117989814-117990315,Stable,Stable,Opening,25,Pgs1,-3522,,,,,,
19,20261568,20262069,chr19-20261568-20262069,Stable,Stable,Opening,25,Aldh1a1,230646,,,,,,
7,4972615,4973116,chr7-4972615-4973116,Stable,Stable,Opening,25,Nat14,-50587,,,,,,
9,42087835,42088336,chr9-42087835-42088336,Stable,Stable,Opening,25,Sorl1,-123115,,,,,,
1,165610580,165611081,chr1-165610580-165611081,Stable,Opening,Opening,19,Creg1,152665,,,,,,
17,66738827,66739328,chr17-66738827-66739328,Stable,Stable,Opening,25,Ptprm,-71880,,,,,,
3,117804070,117804571,chr3-117804070-117804571,Stable,Stable,Opening,25,Snx7,-22423,,,,,,
3,60424104,60424605,chr3-60424104-60424605,Stable,Stable,Opening,25,Mbnl1,48225,,,,,,
16,95573232,95573733,chr16-95573232-95573733,Stable,Stable,Opening,25,Ets2,128342,,,,,,
7,110787215,110787716,chr7-110787215-110787716,Stable,Opening,Opening,19,Ampd3,-19009,,,,,,
11,63026714,63027215,chr11-63026714-63027215,Stable,Stable,Opening,25,Pmp22,101767,,,,,,
18,36404618,36405119,chr18-36404618-36405119,Stable,Stable,Opening,25,Cystm1,-62098,,,,,,
3,27310858,27311359,chr3-27310858-27311359,Stable,Stable,Opening,25,Nceh1,-127893,,,,,,
11,103051268,103051769,chr11-103051268-103051769,Stable,Stable,Opening,25,Gfap,-163932,,,Fam187a,-166099,,
6,112304687,112305188,chr6-112304687-112305188,Stable,Stable,Opening,25,Oxtr,168495,,,,,,
10,60209217,60209718,chr10-60209217-60209718,Stable,Stable,Opening,25,Psap,67909,,,Anapc16,-221808,,
1,52597855,52598356,chr1-52597855-52598356,Stable,Stable,Opening,25,Mfsd6,57930,,,,,,
5,104407634,104408135,chr5-104407634-104408135,Stable,Stable,Opening,25,Dmp1,-205021,,,,,,
16,57643872,57644467,chr16-57643872-57644467,Stable,Stable,Opening,25,Col8a1,-19614,,,,,,
8,13594802,13595303,chr8-13594802-13595303,Stable,Stable,Opening,25,Gas6,-129428,,,,,,
6,112622284,112622785,chr6-112622284-112622785,Stable,Opening,Opening,19,Oxtr,-148601,,,,,,
11,43958546,43959047,chr11-43958546-43959047,Stable,Stable,Opening,25,Adra1b,-183940,,,,,,
13,63108535,63109036,chr13-63108535-63109036,Stable,Opening,Opening,19,Aopep,-143642,,,,,,
7,118747783,118748284,chr7-118747783-118748284,Stable,Stable,Opening,25,Gde1,-59238,,,,,,
9,78022053,78022554,chr9-78022053-78022554,Stable,Stable,Opening,25,Fbxo9,58945,,,,,,
1,181009731,181010451,chr1-181009731-181010451,Stable,Stable,Opening,25,Ephx1,-33521,,,,,,
5,129534440,129534941,chr5-129534440-129534941,Stable,Stable,Opening,25,Mmp17,49228,,,,,,
19,23987241,23987742,chr19-23987241-23987742,Stable,Stable,Opening,25,Apba1,-228354,,,,,,
18,60992882,60993383,chr18-60992882-60993383,Stable,Stable,Opening,25,Pdgfrb,51767,,,,,,
1,155074835,155075336,chr1-155074835-155075336,Stable,Stable,Opening,25,Xpr1,200365,,,,,,
5,116440158,116440659,chr5-116440158-116440659,Stable,Stable,Opening,25,Hspb8,-31667,,,,,,
7,118827945,118828446,chr7-118827945-118828446,Stable,Stable,Opening,25,Gde1,-139400,,,,,,
7,130943116,130943617,chr7-130943116-130943617,Stable,Stable,Opening,25,Htra1,-7005,,,,,,
13,90933194,90933695,chr13-90933194-90933695,Stable,Stable,Opening,25,Atg10,1661,,,,,,
11,118012544,118013045,chr11-118012544-118013045,Stable,Stable,Opening,25,Pgs1,-26252,,,,,,
9,72846053,72846554,chr9-72846053-72846554,Stable,Stable,Opening,25,Ccpg1,138875,,,,,,
7,58709259,58709760,chr7-58709259-58709760,Stable,Stable,Opening,25,Atp10a,-53093,,,,,,
17,26514620,26515121,chr17-26514620-26515121,Stable,Stable,Opening,25,Atp6v0e,148110,,,Crebrf,200529,,
8,11273456,11273957,chr8-11273456-11273957,Opening,Stable,Opening,7,Rab20,179561,,,,,,
19,40318416,40318917,chr19-40318416-40318917,Stable,Stable,Opening,25,Sorbs1,-23663,,,,,,
1,34140053,34140939,chr1-34140053-34140939,Stable,Stable,Opening,25,Dst,-231828,,,,,,
7,142362989,142363490,chr7-142362989-142363490,Stable,Opening,Opening,19,Ctsd,12421,,,Ifitm10,-37152,,
19,40231129,40231630,chr19-40231129-40231630,Stable,Stable,Opening,25,Sorbs1,63123,,,,,,
15,97887411,97888025,chr15-97887411-97888025,Stable,Stable,Opening,25,Vdr,-32986,,,,,,
7,58778218,58778719,chr7-58778218-58778719,Stable,Stable,Opening,25,Atp10a,-122052,,,,,,
3,85831798,85832299,chr3-85831798-85832299,Stable,Stable,Opening,25,Sh3d19,138810,,,Fam160a1,-171737,,
1,132010527,132011028,chr1-132010527-132011028,Stable,Stable,Opening,25,Slc41a1,-183034,,,,,,
16,95844602,95845103,chr16-95844602-95845103,Stable,Stable,Opening,25,Ets2,-142527,,,,,,
18,61935227,61935728,chr18-61935227-61935728,Stable,Stable,Opening,25,Adrb2,242088,,,,,,
9,48775464,48775965,chr9-48775464-48775965,Stable,Stable,Opening,25,Zbtb16,-121167,,,,,,
3,123018722,123019223,chr3-123018722-123019223,Stable,Stable,Opening,25,1810037I17Rik,-94519,,,,,,
5,113496892,113497393,chr5-113496892-113497393,Stable,Stable,Opening,25,Ficd,238410,,,,,,
4,135676443,135676944,chr4-135676443-135676944,Stable,Stable,Opening,25,Nipal3,-231023,,,,,,
12,102421985,102422486,chr12-102421985-102422486,Stable,Stable,Opening,25,Lgmn,-27901,,,,,,
10,21829112,21829613,chr10-21829112-21829613,Stable,Opening,Opening,19,Sgk1,52571,,,,,,
14,63453297,63453883,chr14-63453297-63453883,Stable,Stable,Opening,25,Fam167a,-16903,,,,,,
3,90574684,90575185,chr3-90574684-90575185,Stable,Stable,Opening,25,S100a16,-37430,,,,,,
10,117519593,117520094,chr10-117519593-117520094,Stable,Stable,Opening,25,Cpm,109406,,,,,,
12,102570707,102571208,chr12-102570707-102571208,Stable,Stable,Opening,25,Lgmn,-176623,,,,,,
3,27251081,27251582,chr3-27251081-27251582,Stable,Stable,Opening,25,Nceh1,-68116,,,,,,
14,45004902,45006280,chr14-45004902-45006280,Stable,Stable,Opening,25,Txndc16,127185,,,,,,
4,129149281,129149782,chr4-129149281-129149782,Stable,Opening,Opening,19,Sync,137835,,,,,,
7,109608798,109609299,chr7-109608798-109609299,Stable,Stable,Opening,25,St5,-84887,,,Tmem9b,126535,,
7,17016980,17017481,chr7-17016980-17017481,Opening,Stable,Opening,7,Hif3a,14026,,,,,,
7,17058060,17058561,chr7-17058060-17058561,Opening,Stable,Opening,7,Hif3a,-26553,,,,,,
2,163596194,163596695,chr2-163596194-163596695,Stable,Stable,Opening,25,Serinc3,26577,,,Fitm2,-129815,Ccn5,224166
12,75336424,75337005,chr12-75336424-75337005,Stable,Stable,Opening,25,Rhoj,-28102,,,,,,
4,129081466,129081967,chr4-129081466-129081967,Stable,Stable,Opening,25,Sync,205650,,,,,,
14,45364667,45365168,chr14-45364667-45365168,Stable,Stable,Opening,25,Txndc16,-231202,,,,,,
3,103859964,103860465,chr3-103859964-103860465,Stable,Opening,Opening,19,Hipk1,-120149,,,,,,
2,160609042,160609543,chr2-160609042-160609543,Stable,Stable,Opening,25,Zhx3,139165,,,,,,
15,97727004,97727505,chr15-97727004-97727505,Stable,Stable,Opening,25,Vdr,126920,,,,,,
3,86096916,86097417,chr3-86096916-86097417,Stable,Stable,Opening,25,Sh3d19,-125807,,,,,,
15,79131404,79131905,chr15-79131404-79131905,Opening,Stable,Opening,7,Pick1,97268,,,,,,
2,164521706,164522207,chr2-164521706-164522207,Stable,Stable,Opening,25,Dbndd2,-35600,,,Sdc4,-97459,,
8,41213438,41213939,chr8-41213438-41213939,Stable,Opening,Opening,19,Mtus1,-222524,,,,,,
10,21724296,21724797,chr10-21724296-21724797,Stable,Stable,Opening,25,Sgk1,157387,,,,,,
8,45278559,45279281,chr8-45278559-45279281,Stable,Stable,Opening,25,Cyp4v3,25663,,,Tlr3,116384,,
15,3962511,3963012,chr15-3962511-3963012,Stable,Stable,Opening,25,Fbxo4,2433,,,,,,
4,139146681,139147182,chr4-139146681-139147182,Stable,Stable,Opening,25,Capzb,45717,,,,,,
16,10286399,10286900,chr16-10286399-10286900,Stable,Stable,Opening,25,Emp2,-4650,,,,,,
9,42094618,42095119,chr9-42094618-42095119,Stable,Stable,Opening,25,Sorl1,-129898,,,,,,
7,82405441,82405942,chr7-82405441-82405942,Stable,Stable,Opening,25,Adamtsl3,-69747,,,,,,
18,73877481,73877982,chr18-73877481-73877982,Stable,Stable,Opening,25,Mapk4,50504,,,,,,
9,77986065,77986566,chr9-77986065-77986566,Stable,Stable,Opening,25,Fbxo9,94933,,,Gclc,-231530,,
11,75399204,75399705,chr11-75399204-75399705,Stable,Stable,Opening,25,Serpinf1,10064,,,Slc43a2,131989,,
5,103953307,103953958,chr5-103953307-103953958,Stable,Stable,Opening,25,Hsd17b11,35804,,,Nudt9,92348,Dmp1,248655
6,88939399,88939900,chr6-88939399-88939900,Stable,Stable,Opening,25,Mgll,-214987,,,,,,
1,34119982,34120483,chr1-34119982-34120483,Stable,Stable,Opening,25,Dst,-211757,,,,,,
3,61035596,61036097,chr3-61035596-61036097,Stable,Stable,Opening,25,P2ry1,-32801,,,,,,
3,135300934,135301435,chr3-135300934-135301435,Stable,Opening,Opening,19,Ube2d3,136714,,,,,,
16,57671576,57672077,chr16-57671576-57672077,Stable,Stable,Opening,25,Col8a1,-47318,,,,,,
7,58684264,58684765,chr7-58684264-58684765,Opening,Stable,Opening,7,Atp10a,-28098,,,,,,
8,11463697,11464198,chr8-11463697-11464198,Stable,Stable,Opening,25,Rab20,-10179,,,,,,
17,47504857,47505358,chr17-47504857-47505358,Stable,Stable,Opening,25,Ccnd3,0,,,,,,
13,70757976,70758477,chr13-70757976-70758477,Stable,Stable,Opening,25,Adamts16,-30174,,,,,,
12,35224928,35225429,chr12-35224928-35225429,Stable,Stable,Opening,25,Snx13,-177742,,,,,,
15,97728941,97729442,chr15-97728941-97729442,Stable,Stable,Opening,25,Vdr,124983,,,,,,
4,129067780,129068538,chr4-129067780-129068538,Stable,Stable,Opening,25,Sync,219079,,,,,,
14,8208700,8209201,chr14-8208700-8209201,Stable,Stable,Opening,25,Fam107a,87073,,,Pxk,-110489,,
3,107706027,107706528,chr3-107706027-107706528,Stable,Stable,Opening,25,Csf1,34520,,,,,,
1,58742431,58742932,chr1-58742431-58742932,Stable,Stable,Opening,25,Trak2,157517,,,,,,
7,118788214,118788715,chr7-118788214-118788715,Stable,Opening,Opening,19,Gde1,-99669,,,,,,
8,110663140,110663832,chr8-110663140-110663832,Stable,Stable,Opening,25,Il34,77997,,,,,,
6,91647333,91647834,chr6-91647333-91647834,Stable,Stable,Opening,25,Slc6a6,36219,,,,,,
6,145968187,145968688,chr6-145968187-145968688,Stable,Stable,Opening,25,Itpr2,139611,,,,,,
2,27318426,27318927,chr2-27318426-27318927,Stable,Stable,Opening,25,Vav2,-56322,,,,,,
2,160700251,160700752,chr2-160700251-160700752,Stable,Stable,Opening,25,Zhx3,47956,,,Lpin3,179918,,
11,98469606,98470107,chr11-98469606-98470107,Stable,Stable,Opening,25,Ormdl3,111149,,,Ppp1r1b,-121202,,
1,133834227,133834728,chr1-133834227-133834728,Stable,Stable,Opening,25,Prelp,75576,,,,,,
6,145977388,145978290,chr6-145977388-145978290,Stable,Stable,Opening,25,Itpr2,130009,,,,,,
3,82124507,82125008,chr3-82124507-82125008,Stable,Stable,Opening,25,Ctso,-191906,,,,,,
5,137659972,137660473,chr5-137659972-137660473,Stable,Stable,Opening,25,Tsc22d4,85257,,,,,,
17,44770846,44771347,chr17-44770846-44771347,Stable,Stable,Opening,25,Supt3,5805,,,,,,
7,58676231,58677581,chr7-58676231-58677581,Stable,Opening,Opening,19,Atp10a,-20065,,,,,,
14,46636352,46636853,chr14-46636352-46636853,Stable,Stable,Opening,25,Samd4,246001,,,,,,
12,112096306,112096807,chr12-112096306-112096807,Stable,Stable,Opening,25,Aspg,9872,,,,,,
11,51922520,51923021,chr11-51922520-51923021,Stable,Opening,Opening,19,Jade2,-109065,,,,,,
3,123092395,123092896,chr3-123092395-123092896,Stable,Stable,Opening,25,1810037I17Rik,-168192,,,,,,
5,138881634,138882135,chr5-138881634-138882135,Stable,Stable,Opening,25,Fam20c,-127120,,,,,,
8,11382310,11382811,chr8-11382310-11382811,Opening,Stable,Opening,7,Rab20,70707,,,,,,
6,146908696,146909197,chr6-146908696-146909197,Stable,Stable,Opening,25,Ppfibp1,-20209,,,,,,
8,105957699,105958200,chr8-105957699-105958200,Stable,Stable,Opening,25,Slc12a4,-14109,,,,,,
14,73253465,73253966,chr14-73253465-73253966,Stable,Stable,Opening,25,Rb1,-69792,,,Itm2b,108260,,
1,165104632,165105133,chr1-165104632-165105133,Stable,Stable,Opening,25,Sft2d2,69204,,,,,,
1,52765231,52765732,chr1-52765231-52765732,Stable,Stable,Opening,25,Mfsd6,-108945,,,,,,
6,87002482,87002983,chr6-87002482-87002983,Stable,Opening,Opening,19,Antxr1,130870,,,,,,
4,53515838,53516339,chr4-53515838-53516339,Stable,Stable,Opening,25,Slc44a1,-75425,,,,,,
10,41474953,41475454,chr10-41474953-41475454,Stable,Stable,Opening,25,Ppil6,14985,,,,,,
9,95614889,95615390,chr9-95614889-95615390,Stable,Stable,Opening,25,Chst2,-215597,,,,,,
18,74011169,74011754,chr18-74011169-74011754,Stable,Stable,Opening,25,Mapk4,-82683,,,,,,
19,18758903,18759404,chr19-18758903-18759404,Stable,Stable,Opening,25,Rorb,171201,,,,,,
17,57231189,57231690,chr17-57231189-57231690,Stable,Stable,Opening,25,C3,-27219,,,,,,
2,32437508,32438009,chr2-32437508-32438009,Stable,Stable,Opening,25,Uck1,-182506,,,,,,
16,4405298,4405799,chr16-4405298-4405799,Stable,Stable,Opening,25,Vasn,234142,,,,,,
3,63837047,63837781,chr3-63837047-63837781,Stable,Stable,Opening,25,Slc33a1,95726,,,,,,
8,124330979,124331480,chr8-124330979-124331480,Stable,Stable,Opening,25,Agt,225054,,,,,,
19,28493823,28494324,chr19-28493823-28494324,Stable,Stable,Opening,25,Glis3,-234972,,,,,,
5,122547164,122547665,chr5-122547164-122547665,Stable,Stable,Opening,25,P2rx4,159879,,,,,,
6,97952778,97953279,chr6-97952778-97953279,Stable,Opening,Opening,19,Mitf,-145726,,,,,,
7,131174096,131174663,chr7-131174096-131174663,Stable,Stable,Opening,25,Htra1,-237985,,,,,,
17,28502161,28502662,chr17-28502161-28502662,Stable,Stable,Opening,25,Fkbp5,-103067,,,,,,
8,13481700,13482472,chr8-13481700-13482472,Stable,Stable,Opening,25,Gas6,-16326,,,,,,
2,168607355,168607856,chr2-168607355-168607856,Stable,Stable,Opening,25,Atp9a,26582,,,,,,
6,97303362,97303986,chr6-97303362-97303986,Stable,Stable,Opening,25,Arl6ip5,-92673,,,,,,
15,98049200,98049701,chr15-98049200-98049701,Stable,Stable,Opening,25,Vdr,-194775,,,,,,
17,66750532,66751033,chr17-66750532-66751033,Stable,Stable,Opening,25,Ptprm,-83585,,,,,,
2,26418050,26418551,chr2-26418050-26418551,Stable,Stable,Opening,25,Qsox2,-209413,,,,,,
11,61597399,61597900,chr11-61597399-61597900,Stable,Stable,Opening,25,Epn2,-80150,,,,,,
4,53451868,53452369,chr4-53451868-53452369,Stable,Stable,Opening,25,Slc44a1,-11455,,,,,,
2,32342410,32343040,chr2-32342410-32343040,Stable,Stable,Opening,25,Uck1,-87408,,,,,,
8,90813894,90814395,chr8-90813894-90814395,Stable,Stable,Opening,25,Gm19935,1750,,,,,,
5,108723910,108724411,chr5-108723910-108724411,Stable,Opening,Opening,19,Fgfrl1,-31528,,,,,,
2,132131230,132131731,chr2-132131230-132131731,Stable,Stable,Opening,25,Slc23a2,-78734,,,,,,
10,41500934,41501435,chr10-41500934-41501435,Stable,Stable,Opening,25,Ppil6,-10495,,,,,,
2,164604373,164604874,chr2-164604373-164604874,Stable,Stable,Opening,25,Dbndd2,-118267,,,Sdc4,-180126,,
1,132625892,132626393,chr1-132625892-132626393,Stable,Stable,Opening,25,Nfasc,-61202,,,,,,
1,87961450,87961951,chr1-87961450-87961951,Stable,Stable,Opening,25,Ugt1a6b,141301,,,Ugt1a6a,172858,,
3,126814516,126815017,chr3-126814516-126815017,Stable,Stable,Opening,25,Camk2d,-218214,,,,,,
8,70934750,70935251,chr8-70934750-70935251,Stable,Stable,Opening,25,Rpl18a,-40028,,,,,,
8,109360857,109361358,chr8-109360857-109361358,Stable,Stable,Opening,25,Hp,213770,,,,,,
17,34700894,34701395,chr17-34700894-34701395,Stable,Stable,Opening,25,C4b,26985,,,,,,
2,121223053,121223554,chr2-121223053-121223554,Stable,Stable,Opening,25,Ppip5k1,87007,,,,,,
11,51874229,51875094,chr11-51874229-51875094,Stable,Stable,Opening,25,Jade2,-60774,,,,,,
3,27209695,27210424,chr3-27209695-27210424,Stable,Opening,Opening,19,Nceh1,-26730,,,,,,
6,88869434,88869935,chr6-88869434-88869935,Stable,Stable,Opening,25,Mgll,-145022,,,,,,
7,64011732,64012233,chr7-64011732-64012233,Stable,Stable,Opening,25,Klf13,-125381,,,,,,
7,38262317,38262818,chr7-38262317-38262818,Stable,Stable,Opening,25,Plekhf1,-45345,,,1600014C10Rik,-79100,,
2,132212227,132212728,chr2-132212227-132212728,Stable,Stable,Opening,25,Slc23a2,-159731,,,,,,
12,112100077,112100578,chr12-112100077-112100578,Stable,Stable,Opening,25,Aspg,6101,,,,,,
1,66150801,66151302,chr1-66150801-66151302,Stable,Opening,Opening,19,Gm8812,-87836,,,,,,
