Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene
10,77333026,77333694,chr10-77333026-77333694,Stable,Stable,Opening,25,Pttg1ip,248026,,,,,,
19,9060079,9060732,chr19-9060079-9060732,Stable,Stable,Opening,25,Ahnak,-70795,,,,,,
15,86219481,86220511,chr15-86219481-86220511,Stable,Stable,Opening,25,Cerk,-80353,,,,,,
13,6614082,6614583,chr13-6614082-6614583,Stable,Opening,Opening,19,Pfkp,-34314,,,,,,
7,99393733,99394234,chr7-99393733-99394234,Stable,Stable,Opening,25,Map6,-126286,,,,,,
5,67010873,67011374,chr5-67010873-67011374,Stable,Stable,Opening,25,Tmem33,249191,,,,,,
9,95809573,95810074,chr9-95809573-95810074,Stable,Opening,Opening,19,Trpc1,-104491,,,,,,
2,12325384,12325885,chr2-12325384-12325885,Stable,Stable,Opening,25,Mindy3,21378,,,,,,
6,125481506,125482175,chr6-125481506-125482175,Stable,Stable,Opening,25,Cd9,-21240,,,,,,
15,67087390,67088138,chr15-67087390-67088138,Stable,Stable,Opening,25,Ndrg1,-158072,,,,,,
1,153129923,153130611,chr1-153129923-153130611,Stable,Stable,Opening,25,Nmnat2,-174930,,,,,,
8,64658887,64659388,chr8-64658887-64659388,Stable,Stable,Opening,25,Cpe,-66345,,,,,,
18,36404618,36405119,chr18-36404618-36405119,Stable,Stable,Opening,25,Hbegf,99808,,,Igip,-105939,Pura,-123521
5,73563910,73564411,chr5-73563910-73564411,Stable,Stable,Opening,25,Ociad2,-241711,,,,,,
9,51180611,51181112,chr9-51180611-51181112,Stable,Stable,Opening,25,Layn,-125971,,,,,,
6,52621998,52622499,chr6-52621998-52622499,Stable,Opening,Opening,19,Jazf1,146298,,,,,,
10,60209217,60209718,chr10-60209217-60209718,Stable,Stable,Opening,25,Vsir,137133,,,,,,
12,8453208,8453709,chr12-8453208-8453709,Stable,Stable,Opening,25,Rhob,43952,,,,,,
4,130745777,130746278,chr4-130745777-130746278,Stable,Stable,Opening,25,Sdc3,46259,,,,,,
10,77434551,77435052,chr10-77434551-77435052,Stable,Stable,Opening,25,Pttg1ip,146668,,,,,,
5,104407634,104408135,chr5-104407634-104408135,Stable,Stable,Opening,25,Spp1,26983,,,,,,
2,173368189,173368690,chr2-173368189-173368690,Stable,Stable,Opening,25,Pmepa1,-143731,,,,,,
16,57643872,57644467,chr16-57643872-57644467,Stable,Stable,Opening,25,Col8a1,-19614,,,,,,
6,91259721,91260222,chr6-91259721-91260222,Stable,Stable,Opening,25,Fbln2,-47266,,,,,,
7,34917503,34918004,chr7-34917503-34918004,Stable,Stable,Opening,25,Cebpg,128418,,,,,,
19,9052937,9053438,chr19-9052937-9053438,Stable,Stable,Opening,25,Ahnak,-63653,,,,,,
7,118747783,118748284,chr7-118747783-118748284,Stable,Stable,Opening,25,Gprc5b,223763,,,,,,
13,95794297,95794798,chr13-95794297-95794798,Stable,Opening,Opening,19,F2r,-192494,,,,,,
3,129657100,129657601,chr3-129657100-129657601,Stable,Stable,Opening,25,Pla2g12a,221005,,,,,,
5,129534440,129534941,chr5-129534440-129534941,Stable,Stable,Opening,25,Mrps17,180556,,,,,,
2,173263646,173264254,chr2-173263646-173264254,Stable,Opening,Opening,19,Pmepa1,-39188,,,,,,
18,60992882,60993383,chr18-60992882-60993383,Stable,Stable,Opening,25,Rps14,-245784,,,,,,
7,118827945,118828446,chr7-118827945-118828446,Stable,Stable,Opening,25,Gprc5b,143601,,,,,,
18,57167449,57168148,chr18-57167449-57168148,Stable,Opening,Opening,19,Megf10,-34359,,,,,,
7,130943116,130943617,chr7-130943116-130943617,Stable,Stable,Opening,25,Plekha1,-77360,,,,,,
1,74249272,74249773,chr1-74249272-74249773,Stable,Stable,Opening,25,Tmbim1,38474,,,,,,
2,173451959,173452460,chr2-173451959-173452460,Stable,Stable,Opening,25,Pmepa1,-227501,,,,,,
2,173377815,173378316,chr2-173377815-173378316,Stable,Stable,Opening,25,Pmepa1,-153357,,,,,,
14,30904196,30904697,chr14-30904196-30904697,Stable,Stable,Opening,25,Itih3,3875,,,,,,
8,119811832,119812333,chr8-119811832-119812333,Stable,Stable,Opening,25,Crispld2,180105,,,,,,
19,40318416,40318917,chr19-40318416-40318917,Stable,Stable,Opening,25,Sorbs1,-23663,,,,,,
1,82831788,82832289,chr1-82831788-82832289,Stable,Stable,Opening,25,Col4a3,-244867,,,,,,
7,100465600,100466189,chr7-100465600-100466189,Stable,Stable,Opening,25,Ucp2,27148,,,Ppme1,-138863,Plekhb1,176703
7,142362989,142363490,chr7-142362989-142363490,Stable,Opening,Opening,19,Ifitm10,-37152,,,,,,
19,40231129,40231630,chr19-40231129-40231630,Stable,Stable,Opening,25,Sorbs1,63123,,,,,,
15,67080587,67081410,chr15-67080587-67081410,Stable,Stable,Opening,25,Ndrg1,-151269,,,,,,
5,96759962,96760463,chr5-96759962-96760463,Stable,Stable,Opening,25,Bmp2k,237226,,,,,,
9,99131860,99132587,chr9-99131860-99132587,Stable,Stable,Opening,25,Esyt3,177376,,,,,,
13,95810651,95811323,chr13-95810651-95811323,Stable,Stable,Opening,25,F2r,-208848,,,,,,
16,92710169,92710670,chr16-92710169-92710670,Stable,Stable,Opening,25,Runx1,-108703,,,,,,
7,81182602,81183103,chr7-81182602-81183103,Stable,Stable,Opening,25,Cpeb1,163923,,,,,,
3,123018722,123019223,chr3-123018722-123019223,Stable,Stable,Opening,25,Usp53,-87229,,,,,,
5,113496892,113497393,chr5-113496892-113497393,Stable,Stable,Opening,25,Cmklr1,114961,,,,,,
13,9239137,9240011,chr13-9239137-9240011,Stable,Opening,Opening,19,Dip2c,36517,,,Larp4b,-145256,,
12,32765730,32766360,chr12-32765730-32766360,Stable,Stable,Opening,25,Nampt,53185,,,,,,
6,91192559,91193216,chr6-91192559-91193216,Stable,Stable,Opening,25,Fbln2,19239,,,,,,
3,90574684,90575185,chr3-90574684-90575185,Stable,Stable,Opening,25,S100a1,-63650,,,,,,
3,57512134,57512635,chr3-57512134-57512635,Stable,Opening,Opening,19,Wwtr1,-56485,,,Rnf13,223427,,
9,99526956,99527750,chr9-99526956-99527750,Stable,Stable,Opening,25,Esyt3,-216993,,,,,,
11,60707646,60708147,chr11-60707646-60708147,Stable,Stable,Opening,25,Alkbh5,-171265,,,,,,
10,86444617,86445617,chr10-86444617-86445617,Stable,Stable,Opening,25,Timp3,-144245,,,,,,
10,86389866,86390367,chr10-86389866-86390367,Stable,Stable,Opening,25,Timp3,-89494,,,,,,
18,12651311,12651812,chr18-12651311-12651812,Stable,Stable,Opening,25,Ttc39c,-51415,,,,,,
12,26330996,26331497,chr12-26330996-26331497,Stable,Stable,Opening,25,Cmpk2,137707,,,,,,
14,45364667,45365168,chr14-45364667-45365168,Stable,Stable,Opening,25,Ero1l,-81580,,,,,,
2,94287978,94288479,chr2-94287978-94288479,Stable,Stable,Opening,25,Ttc17,12288,,,,,,
7,99065773,99066274,chr7-99065773-99066274,Stable,Stable,Opening,25,Map6,201173,,,,,,
17,56026298,56026799,chr17-56026298-56026799,Stable,Stable,Opening,25,Plin4,73792,,,,,,
15,96768496,96768997,chr15-96768496-96768997,Stable,Stable,Opening,25,Slc38a2,-81104,,,,,,
10,127492026,127492527,chr10-127492026-127492527,Stable,Stable,Opening,25,Ndufa4l2,22440,,,,,,
1,55201771,55202272,chr1-55201771-55202272,Stable,Opening,Opening,19,Coq10b,-149001,,,,,,
18,4602415,4602916,chr18-4602415-4602916,Stable,Stable,Opening,25,Jcad,31962,,,,,,
2,11339036,11339537,chr2-11339036-11339537,Stable,Opening,Opening,19,Pfkfb3,131896,,,,,,
17,45596611,45597112,chr17-45596611-45597112,Stable,Stable,Opening,25,Slc29a1,-11411,,,,,,
13,64318295,64318796,chr13-64318295-64318796,Stable,Stable,Opening,25,Ctsl,40541,,,,,,
15,74740944,74741445,chr15-74740944-74741445,Opening,Stable,Opening,7,Them6,-19740,,,,,,
9,107493415,107493916,chr9-107493415-107493916,Stable,Stable,Opening,25,Hyal1,83011,,,,,,
11,74385572,74386221,chr11-74385572-74386221,Stable,Stable,Opening,25,Rap1gap2,-2216,,,,,,
9,109097823,109098324,chr9-109097823-109098324,Stable,Opening,Opening,19,Shisa5,-59258,,,,,,
9,96752534,96753035,chr9-96752534-96753035,Stable,Stable,Opening,25,Zbtb38,-69764,,,,,,
9,88372965,88373466,chr9-88372965-88373466,Stable,Stable,Opening,25,Nt5e,-45768,,,,,,
12,8454369,8454870,chr12-8454369-8454870,Stable,Stable,Opening,25,Rhob,42791,,,,,,
11,74555946,74556447,chr11-74555946-74556447,Stable,Stable,Opening,25,Rap1gap2,-172590,,,,,,
18,60669065,60670366,chr18-60669065-60670366,Stable,Stable,Opening,25,Rps14,76732,,,Smim3,-194874,,
7,114577647,114578148,chr7-114577647-114578148,Stable,Stable,Opening,25,Pde3b,-162366,,,,,,
9,92464883,92465384,chr9-92464883-92465384,Stable,Stable,Opening,25,Plod2,76839,,,,,,
3,145729468,145730135,chr3-145729468-145730135,Stable,Stable,Opening,25,Ddah1,28540,,,,,,
6,125291293,125291794,chr6-125291293-125291794,Stable,Stable,Opening,25,Cd9,168472,,,,,,
7,79336471,79336972,chr7-79336471-79336972,Stable,Stable,Opening,25,Abhd2,-63272,,,,,,
16,57671576,57672077,chr16-57671576-57672077,Stable,Stable,Opening,25,Col8a1,-47318,,,,,,
12,69214908,69215584,chr12-69214908-69215584,Stable,Stable,Opening,25,Klhdc1,25592,,,,,,
8,26773358,26773859,chr8-26773358-26773859,Stable,Opening,Opening,19,Zfp703,203466,,,,,,
12,8450589,8451090,chr12-8450589-8451090,Stable,Stable,Opening,25,Rhob,46571,,,,,,
15,27246390,27246891,chr15-27246390-27246891,Stable,Stable,Opening,25,Ank,219786,,,,,,
10,24599455,24599956,chr10-24599455-24599956,Stable,Opening,Opening,19,Ccn2,-4013,,,Enpp1,37958,,
9,89669829,89670330,chr9-89669829-89670330,Stable,Stable,Opening,25,Rasgrf1,239578,,,,,,
4,155238167,155238668,chr4-155238167-155238668,Opening,Stable,Opening,7,Morn1,-151590,,,,,,
16,92609282,92609950,chr16-92609282-92609950,Stable,Stable,Opening,25,Runx1,-7816,,,,,,
7,118788214,118788715,chr7-118788214-118788715,Stable,Opening,Opening,19,Gprc5b,183332,,,,,,
4,83302044,83302545,chr4-83302044-83302545,Stable,Stable,Opening,25,Ttc39b,-81744,,,,,,
6,145968187,145968688,chr6-145968187-145968688,Stable,Stable,Opening,25,Bhlhe41,-109944,,,Itpr2,139611,,
2,27318426,27318927,chr2-27318426-27318927,Stable,Stable,Opening,25,Adamtsl2,-239047,,,,,,
8,61555931,61556432,chr8-61555931-61556432,Stable,Stable,Opening,25,Palld,-44498,,,,,,
6,145977388,145978290,chr6-145977388-145978290,Stable,Stable,Opening,25,Bhlhe41,-119145,,,Itpr2,130009,,
8,124826645,124827146,chr8-124826645-124827146,Stable,Stable,Opening,25,Egln1,81441,,,,,,
3,37370330,37370831,chr3-37370330-37370831,Stable,Stable,Opening,25,Cetn4,-62581,,,,,,
13,40982747,40983248,chr13-40982747-40983248,Stable,Stable,Opening,25,Gcnt2,-122993,,,,,,
10,121420192,121420693,chr10-121420192-121420693,Stable,Stable,Opening,25,Xpot,166687,,,,,,
12,16788396,16788897,chr12-16788396-16788897,Stable,Stable,Opening,25,Ntsr2,-135014,,,,,,
3,123092395,123092896,chr3-123092395-123092896,Stable,Stable,Opening,25,Usp53,-160902,,,,,,
2,11375012,11375513,chr2-11375012-11375513,Stable,Stable,Opening,25,Pfkfb3,95920,,,,,,
6,146908696,146909197,chr6-146908696-146909197,Stable,Stable,Opening,25,Ppfibp1,-20209,,,,,,
7,30202875,30203376,chr7-30202875-30203376,Stable,Stable,Opening,25,Cox7a1,-18731,,,,,,
2,11364037,11364538,chr2-11364037-11364538,Stable,Stable,Opening,25,Pfkfb3,106895,,,,,,
6,103674281,103674782,chr6-103674281-103674782,Stable,Opening,Opening,19,Chl1,-163695,,,,,,
9,95614889,95615390,chr9-95614889-95615390,Stable,Stable,Opening,25,Trpc1,89692,,,,,,
3,57287815,57288316,chr3-57287815-57288316,Stable,Stable,Opening,25,Wwtr1,167333,,,,,,
11,86381555,86382056,chr11-86381555-86382056,Stable,Stable,Opening,25,Rnft1,102601,,,,,,
11,121129596,121130097,chr11-121129596-121130097,Stable,Stable,Opening,25,Narf,107156,,,Slc16a3,-181116,,
3,104600619,104601120,chr3-104600619-104601120,Stable,Stable,Opening,25,Slc16a1,37548,,,,,,
2,32437508,32438009,chr2-32437508-32438009,Stable,Stable,Opening,25,Lcn2,-52875,,,1110008P14Rik,-60411,,
15,85677769,85678270,chr15-85677769-85678270,Stable,Stable,Opening,25,Cdpf1,128702,,,,,,
16,4405298,4405799,chr16-4405298-4405799,Stable,Stable,Opening,25,Dnaja3,234190,,,,,,
15,27457187,27457688,chr15-27457187-27457688,Stable,Stable,Opening,25,Ank,8989,,,,,,
10,11274415,11274916,chr10-11274415-11274916,Stable,Stable,Opening,25,Epm2a,68488,,,,,,
6,125318913,125319414,chr6-125318913-125319414,Stable,Stable,Opening,25,Cd9,140852,,,,,,
11,54214609,54215110,chr11-54214609-54215110,Stable,Stable,Opening,25,Pdlim4,-159681,,,Slc22a4,-231486,,
5,122547164,122547665,chr5-122547164-122547665,Stable,Stable,Opening,25,P2rx4,159879,,,,,,
2,173261461,173261962,chr2-173261461-173261962,Stable,Opening,Opening,19,Pmepa1,-37003,,,,,,
6,103507670,103508171,chr6-103507670-103508171,Stable,Stable,Opening,25,Chl1,2415,,,,,,
10,115100108,115100609,chr10-115100108-115100609,Stable,Stable,Opening,25,Rab21,186475,,,,,,
15,86344858,86345359,chr15-86344858-86345359,Stable,Opening,Opening,19,Cerk,-205730,,,,,,
15,98049200,98049701,chr15-98049200-98049701,Stable,Stable,Opening,25,Ccdc184,117457,,,,,,
1,78860097,78860598,chr1-78860097-78860598,Stable,Stable,Opening,25,Acsl3,-202272,,,,,,
13,64257992,64258493,chr13-64257992-64258493,Stable,Stable,Opening,25,Ctsl,100844,,,,,,
2,32342410,32343040,chr2-32342410-32343040,Stable,Stable,Opening,25,1110008P14Rik,34057,,,Lcn2,41593,,
3,10446478,10446979,chr3-10446478-10446979,Stable,Stable,Opening,25,Fabp4,-242390,,,,,,
2,132131230,132131731,chr2-132131230-132131731,Stable,Stable,Opening,25,Prnp,-221302,,,,,,
2,152810135,152810636,chr2-152810135-152810636,Stable,Stable,Opening,25,Cox4i2,-55962,,,,,,
13,6659245,6659746,chr13-6659245-6659746,Stable,Stable,Opening,25,Pfkp,-79477,,,,,,
1,78451353,78451973,chr1-78451353-78451973,Stable,Stable,Opening,25,Acsl3,205852,,,,,,
6,72743538,72744039,chr6-72743538-72744039,Stable,Stable,Opening,25,Tgoln1,-135106,,,,,,
18,60499863,60500364,chr18-60499863-60500364,Stable,Stable,Opening,25,Smim3,-25672,,,Rps14,246734,,
9,56132108,56132609,chr9-56132108-56132609,Stable,Stable,Opening,25,Pstpip1,-42146,,,,,,
16,50010527,50011028,chr16-50010527-50011028,Stable,Stable,Opening,25,Cd47,-209994,,,,,,
3,10400821,10401463,chr3-10400821-10401463,Stable,Stable,Opening,25,Fabp4,-196733,,,,,,
10,97516408,97516909,chr10-97516408-97516909,Stable,Stable,Opening,25,Dcn,-36799,,,,,,
2,58596864,58597365,chr2-58596864-58597365,Stable,Opening,Opening,19,Acvr1,-208220,,,,,,
3,126814516,126815017,chr3-126814516-126815017,Stable,Stable,Opening,25,Camk2d,-218214,,,,,,
2,58562145,58562646,chr2-58562145-58562646,Stable,Stable,Opening,25,Acvr1,-173501,,,,,,
2,173281217,173281718,chr2-173281217-173281718,Stable,Stable,Opening,25,Pmepa1,-56759,,,,,,
5,76346003,76346504,chr5-76346003-76346504,Stable,Stable,Opening,25,Clock,-136135,,,,,,
6,145677719,145678220,chr6-145677719-145678220,Stable,Stable,Opening,25,Bhlhe41,180023,,,,,,
9,57723356,57723857,chr9-57723356-57723857,Stable,Stable,Opening,25,Sema7a,216255,,,,,,
6,122782201,122782702,chr6-122782201-122782702,Stable,Stable,Opening,25,Apobec1,-204409,,,,,,
6,108536899,108537400,chr6-108536899-108537400,Stable,Opening,Opening,19,Bhlhe40,123229,,,,,,
12,104406347,104406848,chr12-104406347-104406848,Stable,Stable,Opening,25,Serpina3n,0,,,,,,
11,31156928,31157429,chr11-31156928-31157429,Stable,Stable,Opening,25,Stc2,199878,,,,,,
9,99388584,99389306,chr9-99388584-99389306,Stable,Stable,Opening,25,Esyt3,-78621,,,,,,
6,146776512,146777013,chr6-146776512-146777013,Stable,Stable,Opening,25,Ppfibp1,111474,,,,,,
5,112053018,112053519,chr5-112053018-112053519,Stable,Opening,Opening,19,Tpst2,223172,,,,,,
5,105605682,105606183,chr5-105605682-105606183,Stable,Stable,Opening,25,Lrrc8c,-86294,,,,,,
9,96846332,96846833,chr9-96846332-96846833,Stable,Stable,Opening,25,Zbtb38,-163562,,,,,,
4,148435002,148435503,chr4-148435002-148435503,Stable,Stable,Opening,25,Tardbp,176879,,,,,,
12,8510923,8511424,chr12-8510923-8511424,Stable,Stable,Opening,25,Rhob,-13262,,,,,,
11,83572149,83572721,chr11-83572149-83572721,Stable,Stable,Opening,25,Ccl9,198,,,,,,
11,95777776,95778277,chr11-95777776-95778277,Stable,Stable,Opening,25,Phospho1,46222,,,B4galnt2,87666,,
6,67138739,67139240,chr6-67138739-67139240,Stable,Opening,Opening,19,Gadd45a,-103643,,,,,,
12,8431671,8432172,chr12-8431671-8432172,Stable,Stable,Opening,25,Rhob,65489,,,,,,
3,41172861,41173362,chr3-41172861-41173362,Stable,Stable,Opening,25,Larp1b,-223033,,,,,,
7,130673278,130674010,chr7-130673278-130674010,Stable,Opening,Opening,19,Plekha1,191746,,,,,,
9,92773038,92773539,chr9-92773038-92773539,Stable,Opening,Opening,19,Plod2,-230815,,,,,,
8,25331068,25331569,chr8-25331068-25331569,Stable,Stable,Opening,25,Fgfr1,182085,,,,,,
10,24682595,24683096,chr10-24682595-24683096,Stable,Stable,Opening,25,Enpp1,-44681,,,Ccn2,-87153,,
4,57295041,57295542,chr4-57295041-57295542,Stable,Stable,Opening,25,Ptpn3,-104200,,,,,,
18,32280672,32281173,chr18-32280672-32281173,Stable,Opening,Opening,19,Map3k2,-117583,,,,,,
8,45709510,45710124,chr8-45709510-45710124,Stable,Stable,Opening,25,1700029J07Rik,243482,,,,,,
7,99277330,99277831,chr7-99277330-99277831,Stable,Stable,Opening,25,Map6,-9883,,,,,,
6,125447129,125447630,chr6-125447129-125447630,Stable,Stable,Opening,25,Cd9,12636,,,,,,
14,70336367,70336868,chr14-70336367-70336868,Stable,Stable,Opening,25,Slc39a14,-32898,,,Nudt18,240769,,
6,7799964,7800465,chr6-7799964-7800465,Stable,Stable,Opening,25,Asns,-124795,,,,,,
12,91963366,91963867,chr12-91963366-91963867,Stable,Opening,Opening,19,Sel1l,-157323,,,,,,
10,13304611,13305112,chr10-13304611-13305112,Stable,Stable,Opening,25,Fuca2,194428,,,,,,
1,121377355,121377856,chr1-121377355-121377856,Stable,Stable,Opening,25,Insig2,-73002,,,,,,
14,78297157,78297828,chr14-78297157-78297828,Stable,Opening,Opening,19,Tnfsf11,-19712,,,,,,
4,57308554,57309055,chr4-57308554-57309055,Stable,Stable,Opening,25,Ptpn3,-117713,,,,,,
4,83308889,83309390,chr4-83308889-83309390,Stable,Stable,Opening,25,Ttc39b,-88589,,,,,,
14,70175775,70176276,chr14-70175775-70176276,Stable,Stable,Opening,25,Slc39a14,127193,,,,,,
9,78514636,78515137,chr9-78514636-78515137,Stable,Stable,Opening,25,Cd109,100409,,,,,,
13,13407393,13407894,chr13-13407393-13407894,Stable,Stable,Opening,25,Lyst,182503,,,,,,
4,119125799,119126300,chr4-119125799-119126300,Stable,Stable,Opening,25,Slc2a1,-17088,,,,,,
7,100484449,100484950,chr7-100484449-100484950,Stable,Stable,Opening,25,Ucp2,8387,,,Ppme1,-157712,Plekhb1,157942
9,88259528,88260029,chr9-88259528-88260029,Stable,Stable,Opening,25,Nt5e,67168,,,,,,
14,27172974,27173475,chr14-27172974-27173475,Stable,Stable,Opening,25,Arhgef3,-58075,,,,,,
18,4737712,4738213,chr18-4737712-4738213,Stable,Stable,Opening,25,Jcad,-102834,,,,,,
6,122548233,122548734,chr6-122548233-122548734,Stable,Stable,Opening,25,Apobec1,29058,,,Mfap5,-42388,,
1,133941778,133942279,chr1-133941778-133942279,Stable,Stable,Opening,25,Chil1,239897,,,,,,
10,24396143,24396644,chr10-24396143-24396644,Stable,Opening,Opening,19,Ccn2,198798,,,Enpp1,241270,,
6,17408092,17408593,chr6-17408092-17408593,Stable,Stable,Opening,25,Cav2,-126907,,,,,,
2,58185940,58186441,chr2-58185940-58186441,Stable,Stable,Opening,25,Acvr1,202203,,,,,,
7,35042693,35043194,chr7-35042693-35043194,Stable,Stable,Opening,25,Cebpg,3228,,,,,,
10,77570202,77570703,chr10-77570202-77570703,Stable,Stable,Opening,25,Pttg1ip,11017,,,,,,
11,54062003,54062784,chr11-54062003-54062784,Stable,Opening,Opening,19,Pdlim4,-7075,,,Slc22a4,-78880,,
8,121932315,121932816,chr8-121932315-121932816,Stable,Stable,Opening,25,Slc7a5,-51165,,,,,,
8,61372089,61372590,chr8-61372089-61372590,Stable,Opening,Opening,19,Palld,138843,,,,,,
6,66981800,66982301,chr6-66981800-66982301,Stable,Stable,Opening,25,Gadd45a,52795,,,,,,
14,70324383,70324884,chr14-70324383-70324884,Stable,Stable,Opening,25,Slc39a14,-20914,,,,,,
6,103379870,103380371,chr6-103379870-103380371,Stable,Stable,Opening,25,Chl1,130215,,,,,,
9,92549762,92550393,chr9-92549762-92550393,Stable,Stable,Opening,25,Plod2,-7539,,,,,,
1,72429031,72429532,chr1-72429031-72429532,Stable,Opening,Opening,19,4-Mar,-1919,,,,,,
5,105636825,105637326,chr5-105636825-105637326,Stable,Stable,Opening,25,Lrrc8c,-117437,,,,,,
19,9035016,9035517,chr19-9035016-9035517,Stable,Stable,Opening,25,Ahnak,-45732,,,,,,
8,25304591,25305224,chr8-25304591-25305224,Stable,Stable,Opening,25,Fgfr1,208430,,,,,,
8,27158100,27158601,chr8-27158100-27158601,Opening,Stable,Opening,7,Zfp703,-180775,,,,,,
10,77583832,77584333,chr10-77583832-77584333,Opening,Stable,Opening,7,Pttg1ip,-2112,,,,,,
15,27322191,27322692,chr15-27322191-27322692,Stable,Stable,Opening,25,Ank,143985,,,,,,
1,74084206,74084707,chr1-74084206-74084707,Stable,Stable,Opening,25,Tmbim1,203540,,,,,,
2,152904186,152904687,chr2-152904186-152904687,Stable,Stable,Opening,25,Cox4i2,-150013,,,,,,
9,56100969,56101470,chr9-56100969-56101470,Stable,Stable,Opening,25,Pstpip1,-11007,,,,,,
3,57510143,57510756,chr3-57510143-57510756,Stable,Stable,Opening,25,Wwtr1,-54494,,,Rnf13,225306,,
12,33020125,33020626,chr12-33020125-33020626,Stable,Stable,Opening,25,Nampt,-200580,,,,,,
3,123104076,123104803,chr3-123104076-123104803,Stable,Opening,Opening,19,Usp53,-172583,,,,,,
8,14967862,14968363,chr8-14967862-14968363,Stable,Stable,Opening,25,Kbtbd11,42662,,,,,,
13,9031953,9032454,chr13-9031953-9032454,Stable,Stable,Opening,25,Larp4b,61427,,,Dip2c,244074,,
12,40296905,40297406,chr12-40296905-40297406,Stable,Stable,Opening,25,Ifrd1,-95338,,,,,,
4,83380155,83380656,chr4-83380155-83380656,Stable,Stable,Opening,25,Ttc39b,-159855,,,,,,
19,40371658,40372378,chr19-40371658-40372378,Stable,Stable,Opening,25,Sorbs1,-76905,,,,,,
7,99085173,99085674,chr7-99085173-99085674,Stable,Stable,Opening,25,Map6,181773,,,,,,
2,131344380,131345152,chr2-131344380-131345152,Stable,Opening,Opening,19,Spef1,-174119,,,,,,
16,57701511,57702012,chr16-57701511-57702012,Stable,Stable,Opening,25,Col8a1,-77253,,,,,,
16,92623764,92624366,chr16-92623764-92624366,Stable,Opening,Opening,19,Runx1,-22298,,,,,,
9,71361343,71362053,chr9-71361343-71362053,Stable,Stable,Opening,25,Myzap,142294,,,,,,
10,78222894,78223395,chr10-78222894-78223395,Stable,Stable,Opening,25,Pdxk,213349,,,Pfkl,-235947,,
