Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene,,
19,37269751,37270252,chr19-37269751-37270252,Stable,Closing,Closing,23,Kif11,106151,,,,,,,,
9,90011819,90012320,chr9-90011819-90012320,Stable,Closing,Closing,23,Morf4l1,79345,,,,,,,,
13,90992927,90993428,chr13-90992927-90993428,Stable,Closing,Closing,23,Rps23,-69969,,,,,,,,
9,36848648,36849149,chr9-36848648-36849149,Stable,Closing,Closing,23,Chek1,-140166,,,,,,,,
2,112308631,112309132,chr2-112308631-112309132,Stable,Closing,Closing,23,Slc12a6,-42806,,,Olfr1318,-154433,,,,
1,71800719,71801646,chr1-71800719-71801646,Stable,Closing,Closing,23,Fn1,-215199,,,,,,,,
9,7545412,7545913,chr9-7545412-7545913,Stable,Closing,Closing,23,Tmem123,218128,,,,,,,,
10,97535552,97536053,chr10-97535552-97536053,Stable,Closing,Closing,23,Epyc,108015,,,,,,,,
11,72991963,72992464,chr11-72991963-72992464,Stable,Closing,Closing,23,Haspin,143021,,,,,,,,
9,91511036,91511537,chr9-91511036-91511537,Stable,Closing,Closing,23,Zic1,-152978,,,,,,,,
10,111532033,111532534,chr10-111532033-111532534,Stable,Closing,Closing,23,Nap1l1,-58810,,,,,,,,
5,33955869,33956370,chr5-33955869-33956370,Stable,Closing,Closing,23,Haus3,197510,,,,,,,,
1,40358754,40359255,chr1-40358754-40359255,Stable,Closing,Closing,23,Il1rl2,-34144,,,Il1r1,-133674,,,,
11,87309561,87310062,chr11-87309561-87310062,Stable,Closing,Closing,23,Ska2,-200327,,,Prr11,-220408,,,,
4,59291065,59291566,chr4-59291065-59291566,Stable,Closing,Closing,23,Ptbp3,180302,,,,,,,,
4,84079065,84079566,chr4-84079065-84079566,Stable,Stable,Closing,26,Bnc2,195529,,,,,,,,
16,52379093,52379594,chr16-52379093-52379594,Stable,Closing,Closing,23,Alcam,-130097,,,,,,,,
8,11114539,11115040,chr8-11114539-11115040,Stable,Closing,Closing,23,Col4a1,83383,,,,,,,,
6,99063884,99064385,chr6-99063884-99064385,Stable,Closing,Closing,23,Foxp1,-138546,,,,,,,,
9,92486305,92486806,chr9-92486305-92486806,Stable,Closing,Closing,23,Plod2,55417,,,Plscr1,-236555,,,,
11,101056855,101057356,chr11-101056855-101057356,Stable,Closing,Closing,23,Stat3,-171757,,,,,,,,
15,10635085,10635586,chr15-10635085-10635586,Stable,Closing,Closing,23,Rai14,-66116,,,,,,,,
14,79596590,79597091,chr14-79596590-79597091,Stable,Closing,Closing,23,Elf1,-115396,,,,,,,,
17,53577667,53578168,chr17-53577667-53578168,Stable,Closing,Closing,23,Sgo1,96618,,,,,,,,
12,75702530,75703031,chr12-75702530-75703031,Stable,Closing,Closing,23,Syne2,115103,,,,,,,,
1,191420241,191420742,chr1-191420241-191420742,Stable,Closing,Closing,23,Dtl,116614,,,,,,,,
13,47145961,47146462,chr13-47145961-47146462,Stable,Closing,Closing,23,Dek,-61186,,,,,,,,
3,141528651,141529544,chr3-141528651-141529544,Stable,Closing,Closing,23,Unc5c,-63435,,,,,,,,
7,28419359,28419860,chr7-28419359-28419860,Stable,Closing,Closing,23,Rps16,-68707,,,,,,,,
5,8316678,8317179,chr5-8316678-8317179,Stable,Closing,Closing,23,Dbf4,79794,,,,,,,,
1,194895161,194895662,chr1-194895161-194895662,Stable,Closing,Closing,23,Cd34,43157,,,,,,,,
2,137168246,137168747,chr2-137168246-137168747,Stable,Closing,Closing,23,Jag1,-86790,,,,,,,,
8,8466415,8466916,chr8-8466415-8466916,Stable,Closing,Closing,23,Efnb2,150518,,,,,,,,
5,100581717,100582218,chr5-100581717-100582218,Stable,Closing,Closing,23,Plac8,-27992,,,Lin54,-139799,,,,
9,51928016,51928517,chr9-51928016-51928517,Stable,Closing,Closing,23,Rdx,118656,,,,,,,,
9,92204316,92204817,chr9-92204316-92204817,Stable,Closing,Closing,23,Plscr1,44933,,,,,,,,
12,37123521,37124022,chr12-37123521-37124022,Stable,Closing,Closing,23,Meox2,-14981,,,,,,,,
1,191667982,191668483,chr1-191667982-191668483,Stable,Closing,Closing,23,Dtl,-130626,,,,,,,,
14,25776231,25776732,chr14-25776231-25776732,Stable,Closing,Closing,23,Zcchc24,-64589,,,,,,,,
7,132303288,132303789,chr7-132303288-132303789,Stable,Closing,Closing,23,Chst15,-67508,,,,,,,,
16,26184577,26185991,chr16-26184577-26185991,Stable,Closing,Closing,23,Cldn1,170651,,,,,,,,
4,123237825,123238326,chr4-123237825-123238326,Stable,Closing,Closing,23,Macf1,111307,,,,,,,,
2,112443410,112443911,chr2-112443410-112443911,Stable,Closing,Closing,23,Slc12a6,-177585,,,,,,,,
2,152729560,152730061,chr2-152729560-152730061,Stable,Closing,Closing,23,Tpx2,117903,,,,,,,,
2,125293940,125294441,chr2-125293940-125294441,Stable,Closing,Closing,23,Dut,-46750,,,,,,,,
19,34726481,34726982,chr19-34726481-34726982,Stable,Closing,Closing,23,Kif20b,195379,,,,,,,,
3,84004625,84005126,chr3-84004625-84005126,Stable,Closing,Closing,23,Mnd1,82807,,,,,,,,
17,69115418,69115919,chr17-69115418-69115919,Stable,Closing,Closing,23,Epb41l3,-39735,,,,,,,,
7,45191781,45192282,chr7-45191781-45192282,Stable,Closing,Closing,23,Tead2,23471,,,,,,,,
10,111223206,111223707,chr10-111223206-111223707,Stable,Closing,Closing,23,Nap1l1,249516,,,,,,,,
6,66298424,66298925,chr6-66298424-66298925,Stable,Closing,Closing,23,Mad2l1,236465,,,,,,,,
13,97356848,97357349,chr13-97356848-97357349,Stable,Closing,Closing,23,Nsa2,-227424,,,,,,,,
14,86885796,86886297,chr14-86885796-86886297,Stable,Closing,Closing,23,Diaph3,-230429,,,,,,,,
1,84657275,84657776,chr1-84657275-84657776,Stable,Closing,Closing,23,Trip12,63413,,,,,,,,
17,67866695,67867196,chr17-67866695-67867196,Stable,Closing,Closing,23,Arhgap28,-23982,,,,,,,,
12,85186261,85186762,chr12-85186261-85186762,Stable,Closing,Closing,23,Dlst,-75428,,,,,,,,
7,65978912,65979413,chr7-65978912-65979413,Stable,Closing,Closing,23,Lrrk1,247499,,,,,,,,
4,11785500,11786001,chr4-11785500-11786001,Stable,Closing,Closing,23,Gem,-81043,,,Fsbp,-205835,Rad54b,-226578,,
18,61376281,61376782,chr18-61376281-61376782,Stable,Closing,Closing,23,Slc26a2,-183362,,,,,,,,
11,82943253,82943754,chr11-82943253-82943754,Stable,Closing,Closing,23,Slfn10-ps,84376,,,,,,,,
9,113731241,113732444,chr9-113731241-113732444,Stable,Closing,Closing,23,Pdcd6ip,-79497,,,,,,,,
10,14296069,14296570,chr10-14296069-14296570,Stable,Closing,Closing,23,Adgrg6,106013,,,,,,,,
5,122299917,122300418,chr5-122299917-122300418,Stable,Closing,Closing,23,Atp2a2,153095,,,,,,,,
2,156973788,156974289,chr2-156973788-156974289,Stable,Closing,Closing,23,Dsn1,20976,,,Rbl1,171604,,,,
5,72633357,72633858,chr5-72633357-72633858,Stable,Closing,Closing,23,Nipal1,13937,,,,,,,,
13,113350746,113351247,chr13-113350746-113351247,Stable,Closing,Closing,23,Snx18,240932,,,,,,,,
18,5059891,5060392,chr18-5059891-5060392,Stable,Closing,Closing,23,Svil,-139351,,,,,,,,
15,83410114,83410615,chr15-83410114-83410615,Stable,Closing,Closing,23,Scube1,194384,,,,,,,,
1,191476134,191476635,chr1-191476134-191476635,Stable,Closing,Closing,23,Dtl,60721,,,,,,,,
8,11258523,11259024,chr8-11258523-11259024,Stable,Closing,Closing,23,Col4a1,-60100,,,,,,,,
13,90851567,90852337,chr13-90851567-90852337,Stable,Closing,Closing,23,Rps23,70621,,,,,,,,
1,88345497,88345998,chr1-88345497-88345998,Stable,Closing,Closing,23,Hjurp,-83026,,,,,,,,
11,80284419,80284920,chr11-80284419-80284920,Stable,Closing,Closing,23,Atad5,-195019,,,,,,,,
9,103412181,103412682,chr9-103412181-103412682,Stable,Closing,Closing,23,Cdv3,-59087,,,Topbp1,-106966,,,,
2,71274322,71274823,chr2-71274322-71274823,Stable,Closing,Closing,23,Hat1,114135,,,,,,,,
2,125282392,125282893,chr2-125282392-125282893,Stable,Closing,Closing,23,Dut,-35202,,,,,,,,
1,189566374,189566875,chr1-189566374-189566875,Stable,Closing,Closing,23,Cenpf,73731,,,,,,,,
16,11776111,11776612,chr16-11776111-11776612,Stable,Closing,Closing,23,Cpped1,27109,,,,,,,,
12,36863031,36863532,chr12-36863031-36863532,Stable,Closing,Closing,23,Meox2,245008,,,,,,,,
15,94139431,94139932,chr15-94139431-94139932,Stable,Closing,Closing,23,Adamts20,130231,,,,,,,,
3,158068781,158069282,chr3-158068781-158069282,Stable,Closing,Closing,23,Lrrc40,-32119,,,,,,,,
8,104191448,104191949,chr8-104191448-104191949,Stable,Closing,Closing,23,Cklf,58912,,,,,,,,
10,4311248,4311749,chr10-4311248-4311749,Stable,Closing,Closing,23,Akap12,-44868,,,Armt1,120718,,,,
7,112200616,112201117,chr7-112200616-112201117,Stable,Closing,Closing,23,Mical2,24739,,,Dkk3,-84599,,,,
14,21086780,21087281,chr14-21086780-21087281,Stable,Closing,Closing,23,Vcl,-157382,,,,,,,,
3,137682583,137683084,chr3-137682583-137683084,Stable,Closing,Closing,23,Ddit4l,-60971,,,H2afz,181403,,,,
5,45895753,45896503,chr5-45895753-45896503,Stable,Closing,Closing,23,Ncapg,-225834,,,,,,,,
19,34733017,34733518,chr19-34733017-34733518,Stable,Closing,Closing,23,Kif20b,188843,,,,,,,,
2,125368577,125369078,chr2-125368577-125369078,Stable,Closing,Closing,23,Dut,-121387,,,,,,,,
2,137006686,137007187,chr2-137006686-137007187,Stable,Closing,Closing,23,Jag1,74269,,,,,,,,
7,114724619,114725120,chr7-114724619-114725120,Stable,Closing,Closing,23,Gm15500,-19402,,,,,,,,
5,29887343,29887844,chr5-29887343-29887844,Stable,Closing,Closing,23,Tyms,170358,,,,,,,,
2,84474657,84475158,chr2-84474657-84475158,Stable,Closing,Closing,23,Tfpi,-41802,,,Calcrl,-144031,Selenoh,194057,,
1,183188399,183188900,chr1-183188399-183188900,Stable,Closing,Closing,23,Disp1,-102133,,,,,,,,
11,90025862,90026363,chr11-90025862-90026363,Stable,Closing,Closing,23,Tmem100,3985,,,,,,,,
1,131688415,131688916,chr1-131688415-131688916,Stable,Closing,Closing,23,Nucks1,221618,,,,,,,,
18,34382752,34383253,chr18-34382752-34383253,Stable,Closing,Closing,23,Kif20a,241360,,,,,,,,
6,30589594,30590095,chr6-30589594-30590095,Stable,Closing,Closing,23,Mest,133452,,,,,,,,
12,75833799,75834524,chr12-75833799-75834524,Stable,Closing,Closing,23,Syne2,-15665,,,,,,,,
7,112202173,112202674,chr7-112202173-112202674,Stable,Closing,Closing,23,Mical2,23182,,,Dkk3,-86156,,,,
13,96939562,96940063,chr13-96939562-96940063,Stable,Closing,Closing,23,Gm6169,158145,,,Nsa2,189361,,,,
7,114851823,114852816,chr7-114851823-114852816,Stable,Closing,Closing,23,Gm15500,-146606,,,,,,,,
7,109666678,109667179,chr7-109666678-109667179,Stable,Closing,Closing,23,Rpl27a,-147531,,,,,,,,
1,149743604,149744105,chr1-149743604-149744105,Stable,Closing,Closing,23,Pla2g4a,85513,,,,,,,,
4,116212778,116213279,chr4-116212778-116213279,Stable,Stable,Closing,26,Rad54l,-118514,,,,,,,,
17,12782864,12783365,chr17-12782864-12783365,Stable,Closing,Closing,23,Igf2r,-100458,,,,,,,,
9,83605123,83605624,chr9-83605123-83605624,Stable,Closing,Closing,23,Ttk,229065,,,,,,,,
2,5094906,5095594,chr2-5094906-5095594,Stable,Closing,Closing,23,Mcm10,-105192,,,,,,,,
4,64065246,64065747,chr4-64065246-64065747,Stable,Closing,Closing,23,Tnc,-105461,,,,,,,,
2,60901389,60901890,chr2-60901389-60901890,Stable,Stable,Closing,26,Rbms1,-151196,,,,,,,,
7,144747676,144748177,chr7-144747676-144748177,Stable,Closing,Closing,23,Ano1,-159127,,,,,,,,
7,112304263,112304764,chr7-112304263-112304764,Stable,Closing,Closing,23,Mical2,-78407,,,Dkk3,-188246,,,,
2,75757022,75757717,chr2-75757022-75757717,Stable,Closing,Closing,23,Agps,74460,,,Hnrnpa3,-97761,,,,
10,88046045,88046546,chr10-88046045-88046546,Stable,Closing,Closing,23,Parpbp,44886,,,,,,,,
1,139274007,139274508,chr1-139274007-139274508,Stable,Closing,Closing,23,Aspm,180264,,,,,,,,
12,75826724,75827225,chr12-75826724-75827225,Stable,Closing,Closing,23,Syne2,-8590,,,,,,,,
7,144739940,144740441,chr7-144739940-144740441,Stable,Closing,Closing,23,Ano1,-151391,,,,,,,,
5,99764348,99764849,chr5-99764348-99764849,Stable,Closing,Closing,23,Hnrnpd,191086,,,,,,,,
1,63032837,63033338,chr1-63032837-63033338,Stable,Closing,Closing,23,Eef1b2,143487,,,,,,,,
5,72709406,72709907,chr5-72709406-72709907,Stable,Closing,Closing,23,Nipal1,-61611,,,,,,,,
14,67547690,67548191,chr14-67547690-67548191,Stable,Closing,Closing,23,Cdca2,128140,,,Kctd9,167746,,,,
5,24802163,24802664,chr5-24802163-24802664,Stable,Stable,Closing,26,Chpf2,-215422,,,,,,,,
14,20162585,20163086,chr14-20162585-20163086,Stable,Closing,Closing,23,Dnajc9,221552,,,,,,,,
5,100587613,100588213,chr5-100587613-100588213,Stable,Closing,Closing,23,Plac8,-33888,,,Lin54,-145695,,,,
19,12762737,12763238,chr19-12762737-12763238,Stable,Closing,Closing,23,Fam111a,-216997,,,,,,,,
5,127310451,127311187,chr5-127310451-127311187,Stable,Closing,Closing,23,Tmem132c,-68643,,,,,,,,
2,105212916,105213417,chr2-105212916-105213417,Stable,Closing,Closing,23,Rcn1,172874,,,,,,,,
15,83683062,83683649,chr15-83683062-83683649,Stable,Closing,Closing,23,Scube1,-78063,,,,,,,,
13,104037421,104037922,chr13-104037421-104037922,Stable,Closing,Closing,23,Cenpk,190689,,,,,,,,
3,14653294,14653795,chr3-14653294-14653795,Stable,Closing,Closing,23,Car13,-11567,,,,,,,,
8,57562647,57563148,chr8-57562647-57563148,Stable,Closing,Closing,23,Hmgb2,-50740,,,,,,,,
4,24630327,24630828,chr4-24630327-24630828,Stable,Closing,Closing,23,Mms22l,-133876,,,,,,,,
3,66739610,66740351,chr3-66739610-66740351,Stable,Closing,Closing,23,Shox2,231376,,,,,,,,
10,111689603,111690104,chr10-111689603-111690104,Stable,Closing,Closing,23,Nap1l1,-216380,,,,,,,,
12,37059694,37060195,chr12-37059694-37060195,Stable,Closing,Closing,23,Meox2,48345,,,,,,,,
2,69155822,69156323,chr2-69155822-69156323,Stable,Stable,Closing,26,Spc25,37572,,,,,,,,
14,57587905,57588406,chr14-57587905-57588406,Stable,Closing,Closing,23,Xpo4,-10384,,,Ska3,218155,Zdhhc20,244297,,
3,54413019,54413623,chr3-54413019-54413623,Stable,Closing,Closing,23,Postn,-51910,,,,,,,,
2,155248079,155248676,chr2-155248079-155248676,Stable,Closing,Closing,23,Ahcy,-188769,,,,,,,,
15,6587359,6587860,chr15-6587359-6587860,Stable,Closing,Closing,23,Rictor,120519,,,,,,,,
5,151705135,151705636,chr5-151705135-151705636,Stable,Closing,Closing,23,Rfc3,-62379,,,,,,,,
2,150778080,150778581,chr2-150778080-150778581,Stable,Closing,Closing,23,Gins1,126819,,,,,,,,
5,72402789,72403290,chr5-72402789-72403290,Stable,Stable,Closing,26,Nipal1,244505,,,,,,,,
2,125212012,125212513,chr2-125212012-125212513,Stable,Stable,Closing,26,Dut,34677,,,,,,,,
1,21041011,21041512,chr1-21041011-21041512,Stable,Closing,Closing,23,Mcm3,-238043,,,,,,,,
2,131029371,131029872,chr2-131029371-131029872,Stable,Closing,Closing,23,Cdc25b,157077,,,,,,,,
12,16836074,16836575,chr12-16836074-16836575,Stable,Closing,Closing,23,Pqlc3,152073,,,,,,,,
17,69249230,69249731,chr17-69249230-69249731,Stable,Stable,Closing,26,Epb41l3,-173547,,,,,,,,
1,163239506,163240007,chr1-163239506-163240007,Stable,Closing,Closing,23,Prrx1,5112,,,,,,,,
7,66343096,66343597,chr7-66343096-66343597,Stable,Closing,Closing,23,Lrrk1,-116184,,,,,,,,
16,56473212,56473713,chr16-56473212-56473713,Stable,Closing,Closing,23,Abi3bp,4165,,,,,,,,
16,87875949,87876450,chr16-87875949-87876450,Stable,Closing,Closing,23,Bach1,-177004,,,,,,,,
5,29842742,29843243,chr5-29842742-29843243,Stable,Closing,Closing,23,Tyms,214959,,,,,,,,
9,20825687,20826188,chr9-20825687-20826188,Stable,Closing,Closing,23,Dnmt1,81021,,,,,,,,
15,83740944,83741674,chr15-83740944-83741674,Stable,Closing,Closing,23,Scube1,-135945,,,,,,,,
10,91230311,91230812,chr10-91230311-91230812,Stable,Closing,Closing,23,Tmpo,-82740,,,,,,,,
3,157934393,157934894,chr3-157934393-157934894,Stable,Closing,Closing,23,Lrrc40,101768,,,,,,,,
14,67881553,67882054,chr14-67881553-67882054,Stable,Closing,Closing,23,Kctd9,-165616,,,Cdca2,-205222,,,,
18,67995976,67996477,chr18-67995976-67996477,Stable,Closing,Closing,23,Cep192,-195869,,,,,,,,
8,11411700,11412482,chr8-11411700-11412482,Stable,Closing,Closing,23,Col4a1,-213277,,,,,,,,
18,34958215,34958716,chr18-34958215-34958716,Stable,Closing,Closing,23,Cdc25c,-225222,,,,,,,,
4,123225944,123226445,chr4-123225944-123226445,Stable,Closing,Closing,23,Macf1,123188,,,,,,,,
11,82945624,82946125,chr11-82945624-82946125,Stable,Closing,Closing,23,Slfn10-ps,82005,,,,,,,,
12,49513063,49513564,chr12-49513063-49513564,Stable,Closing,Closing,23,Foxg1,-130403,,,,,,,,
9,118103741,118104242,chr9-118103741-118104242,Stable,Stable,Closing,26,Cmc1,-39219,,,,,,,,
17,12631720,12632221,chr17-12631720-12632221,Stable,Closing,Closing,23,Igf2r,50185,,,,,,,,
9,56107412,56107913,chr9-56107412-56107913,Stable,Closing,Closing,23,Peak1,93213,,,,,,,,
11,34975818,34976319,chr11-34975818-34976319,Stable,Closing,Closing,23,Spdl1,-166628,,,,,,,,
7,132372739,132373240,chr7-132372739-132373240,Stable,Closing,Closing,23,Chst15,-136959,,,,,,,,
2,71316128,71316629,chr2-71316128-71316629,Stable,Closing,Closing,23,Hat1,72329,,,,,,,,
17,12780100,12780601,chr17-12780100-12780601,Stable,Closing,Closing,23,Igf2r,-97694,,,,,,,,
10,30110300,30111045,chr10-30110300-30111045,Stable,Closing,Closing,23,Cenpw,83524,,,,,,,,
3,108759619,108760120,chr3-108759619-108760120,Stable,Closing,Closing,23,Gpsm2,-80981,,,,,,,,
7,137564437,137564938,chr7-137564437-137564938,Stable,Closing,Closing,23,Glrx3,-126823,,,,,,,,
7,83726939,83727440,chr7-83726939-83727440,Closing,Stable,Closing,17,Tlnrd1,152433,,,,,,,,
10,97547628,97548129,chr10-97547628-97548129,Stable,Closing,Closing,23,Epyc,95939,,,,,,,,
8,13508258,13508759,chr8-13508258-13508759,Stable,Closing,Closing,23,Rasa3,58189,,,,,,,,
17,83337493,83337994,chr17-83337493-83337994,Stable,Closing,Closing,23,Eml4,12937,,,,,,,,
14,97795275,97795914,chr14-97795275-97795914,Stable,Closing,Closing,23,Dach1,-8422,,,,,,,,
3,135300025,135300526,chr3-135300025-135300526,Stable,Stable,Closing,26,Cenpe,-87488,,,,,,,,
4,123227651,123228152,chr4-123227651-123228152,Stable,Closing,Closing,23,Macf1,121481,,,,,,,,
4,89169641,89170142,chr4-89169641-89170142,Stable,Closing,Closing,23,Mtap,-32519,,,,,,,,
7,80441876,80442377,chr7-80441876-80442377,Stable,Closing,Closing,23,Blm,12356,,,Prc1,-147426,,,,
18,66453216,66453717,chr18-66453216-66453717,Stable,Closing,Closing,23,Pmaip1,4816,,,,,,,,
14,56034313,56034814,chr14-56034313-56034814,Stable,Closing,Closing,23,Nynrin,-180303,,,,,,,,
12,116389793,116390294,chr12-116389793-116390294,Stable,Closing,Closing,23,Ncapg2,15108,,,,,,,,
16,23314679,23315180,chr16-23314679-23315180,Stable,Closing,Closing,23,Rfc4,-200736,,,,,,,,
3,36777450,36777951,chr3-36777450-36777951,Stable,Stable,Closing,26,Ccna2,-212585,,,,,,,,
16,11589385,11590328,chr16-11589385-11590328,Stable,Closing,Closing,23,Cpped1,213393,,,,,,,,
4,63982963,63983817,chr4-63982963-63983817,Stable,Closing,Closing,23,Tnc,-23178,,,,,,,,
1,163209074,163209575,chr1-163209074-163209575,Stable,Closing,Closing,23,Prrx1,35544,,,,,,,,
4,3789531,3790032,chr4-3789531-3790032,Stable,Closing,Closing,23,Plag1,110964,,,,,,,,
3,87949778,87950279,chr3-87949778-87950279,Stable,Stable,Closing,26,Iqgap3,131692,,,,,,,,
7,67968342,67968843,chr7-67968342-67968843,Stable,Closing,Closing,23,Igf1r,-15515,,,,,,,,
12,54859541,54860042,chr12-54859541-54860042,Stable,Closing,Closing,23,Cfl2,-732,,,,,,,,
13,113729956,113730457,chr13-113729956-113730457,Stable,Closing,Closing,23,Snx18,-137777,,,,,,,,
9,109721712,109722213,chr9-109721712-109722213,Stable,Closing,Closing,23,Cdc25a,153366,,,Map4,209247,,,,
5,110399500,110400001,chr5-110399500-110400001,Stable,Closing,Closing,23,Pole,-113194,,,,,,,,
1,169357700,169358201,chr1-169357700-169358201,Stable,Stable,Closing,26,Nuf2,139733,,,,,,,,
1,193398710,193399211,chr1-193398710-193399211,Stable,Closing,Closing,23,Irf6,-245599,,,,,,,,
5,127406290,127406791,chr5-127406290-127406791,Stable,Closing,Closing,23,Tmem132c,-164482,,,,,,,,
5,29997281,29997782,chr5-29997281-29997782,Stable,Closing,Closing,23,Tyms,60420,,,,,,,,
12,29920162,29920663,chr12-29920162-29920663,Stable,Closing,Closing,23,Pxdn,16945,,,,,,,,
2,75801905,75802406,chr2-75801905-75802406,Stable,Closing,Closing,23,Agps,29771,,,Hnrnpa3,-142644,,,,
16,9985016,9985517,chr16-9985016-9985517,Stable,Closing,Closing,23,Atf7ip2,207195,,,,,,,,
6,100593027,100593528,chr6-100593027-100593528,Stable,Closing,Closing,23,Gxylt2,111206,,,,,,,,
5,45502555,45503056,chr5-45502555-45503056,Stable,Closing,Closing,23,Ncapg,166863,,,,,,,,
15,10691395,10691896,chr15-10691395-10691896,Stable,Closing,Closing,23,Rai14,-122426,,,,,,,,
8,27068296,27068797,chr8-27068296-27068797,Stable,Closing,Closing,23,Adgra2,16786,,,,,,,,
2,127333520,127334021,chr2-127333520-127334021,Stable,Closing,Closing,23,Itpripl1,-194748,,,,,,,,
5,13127017,13127518,chr5-13127017-13127518,Stable,Closing,Closing,23,Sema3a,-1603,,,,,,,,
9,92282641,92283142,chr9-92282641-92283142,Stable,Stable,Closing,26,Plscr1,-32891,,,,,,,,
5,72770451,72770952,chr5-72770451-72770952,Stable,Closing,Closing,23,Nipal1,-122656,,,,,,,,
10,111672744,111673245,chr10-111672744-111673245,Stable,Closing,Closing,23,Nap1l1,-199521,,,,,,,,
4,123422749,123423250,chr4-123422749-123423250,Stable,Closing,Closing,23,Macf1,-73116,,,,,,,,
16,24498094,24498595,chr16-24498094-24498595,Stable,Closing,Closing,23,Lpp,-104587,,,,,,,,
5,30901883,30902384,chr5-30901883-30902384,Stable,Closing,Closing,23,Cenpa,-235106,,,,,,,,
10,4132620,4133121,chr10-4132620-4133121,Stable,Closing,Closing,23,Akap12,133259,,,,,,,,
15,83691776,83692277,chr15-83691776-83692277,Stable,Stable,Closing,26,Scube1,-86777,,,,,,,,
2,3371421,3371922,chr2-3371421-3371922,Stable,Stable,Closing,26,Suv39h2,83893,,,,,,,,
6,127072761,127073262,chr6-127072761-127073262,Stable,Closing,Closing,23,Ccnd2,51900,,,Rad51ap1,-149711,,,,
2,155309215,155309716,chr2-155309215-155309716,Stable,Closing,Closing,23,Ahcy,-249905,,,,,,,,
6,100720065,100720566,chr6-100720065-100720566,Stable,Closing,Closing,23,Gxylt2,-15331,,,,,,,,
12,69447833,69448334,chr12-69447833-69448334,Stable,Stable,Closing,26,Pole2,-246060,,,,,,,,
16,52405242,52405743,chr16-52405242-52405743,Stable,Closing,Closing,23,Alcam,-156246,,,,,,,,
1,93139618,93140119,chr1-93139618-93140119,Stable,Closing,Closing,23,Pask,168651,,,,,,,,
13,6506197,6506698,chr13-6506197-6506698,Stable,Closing,Closing,23,Pitrm1,41451,,,,,,,,
10,120461615,120462116,chr10-120461615-120462116,Stable,Closing,Closing,23,Hmga2,-100340,,,,,,,,
